,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-25-22 574,0,0,0,0,-0.278732,0.307708,0.990067,0.181656,0.295593,0.501037,0.615403275,1.070186626,0.484468,-0.422798,-0.086951
02-25-22 622,0,0,0,0,-0.278732,0,0.990067,0,0.295593,0,0,1.070186626,0.484468,-0.422798,-0.086951
02-25-22 681,0,0,0,0,-0.278732,0,0.990067,0,0.295593,0,0,1.070186626,0.484468,-0.422798,-0.086951
02-25-22 730,0,0,0,0,-0.278732,0,0.990067,0,0.295593,0,0,1.070186626,0.538693,-1.053124,-0.464977
02-25-22 779,0,0,0,0,0.406464,0.685196,1.361725,0.371658,0.851654,0.556061,0.957510868,1.656750583,0.538693,-1.053124,-0.464977
02-25-22 827,0,0,0,0,0.406464,0,1.361725,0,0.851654,0,0,1.656750583,0.538693,-1.053124,-0.464977
02-25-22 886,0,0,0,0,0.406464,0,1.361725,0,0.851654,0,0,1.656750583,0.538693,-1.053124,-0.464977
02-25-22 935,0,0,0,0,0.406464,0,1.361725,0,0.851654,0,0,1.656750583,1.328098,0.410111,0.147715
02-25-22 984,0,0,0,0,0.129929,0.276535,1.154083,0.207642,0.14975,0.701904,0.782467911,1.170988548,1.328098,0.410111,0.147715
02-25-23 042,0,0,0,0,0.129929,0,1.154083,0,0.14975,0,0,1.170988548,1.328098,0.410111,0.147715
02-25-23 091,0,0,0,0,0.129929,0,1.154083,0,0.14975,0,0,1.170988548,1.328098,0.410111,0.147715
02-25-23 140,0,0,0,0,0.129929,0,1.154083,0,0.14975,0,0,1.170988548,0.941712,0.083503,-0.17597
02-25-23 189,0,0,0,0,-0.109863,0.239792,0.953064,0.201019,-0.215988,0.365738,0.481324346,0.98338786,0.941712,0.083503,-0.17597
02-25-23 248,0,0,0,0,-0.109863,0,0.953064,0,-0.215988,0,0,0.98338786,0.941712,0.083503,-0.17597
02-25-23 296,0,0,0,0,-0.109863,0,0.953064,0,-0.215988,0,0,0.98338786,0.941712,0.083503,-0.17597
02-25-23 346,0,0,0,0,-0.109863,0,0.953064,0,-0.215988,0,0,0.98338786,0.468456,0.227628,0.3414
02-25-23 394,0,0,0,0,-0.227524,0.117661,1.098526,0.145462,0.042358,0.258346,0.318976426,1.122640077,0.468456,0.227628,0.3414
02-25-23 453,0,0,0.16,0.2,-0.227524,0,1.098526,0,0.042358,0,0,1.122640077,0.468456,0.227628,0.3414
02-25-23 502,0,0,0.52,0.12,-0.227524,0,1.098526,0,0.042358,0,0,1.122640077,0.468456,0.227628,0.3414
02-25-23 553,0,0,0.52,0.12,-0.227524,0,1.098526,0,0.042358,0,0,1.122640077,-2.06043,-1.448409,0.014317
02-25-23 609,0,0,0.68,0.2,0.056854,0.284378,1.261322,0.162796,-0.21312,0.255478,0.415502579,1.28046308,-2.06043,-1.448409,0.014317
02-25-23 658,0,0,0.52,0.2,0.056854,0,1.261322,0,-0.21312,0,0,1.28046308,-2.06043,-1.448409,0.014317
02-25-23 706,0,0,0.28,0.2,0.056854,0,1.261322,0,-0.21312,0,0,1.28046308,-0.54341,-0.63469,-1.087923
02-25-23 757,0,0,0.08,0.16,0.056854,0,1.261322,0,-0.21312,0,0,1.28046308,-0.54341,-0.63469,-1.087923
02-25-23 814,0,0,0.12,0.16,0.120605,0.063751,0.676895,0.584427,0.076706,0.289826,0.655452682,0.691820943,-0.54341,-0.63469,-1.087923
02-25-23 863,0,0,0,0.08,0.120605,0,0.676895,0,0.076706,0,0,0.691820943,-0.54341,-0.63469,-1.087923
02-25-23 912,0,0,0,0,0.120605,0,0.676895,0,0.076706,0,0,0.691820943,0.307873,-0.026072,0.652907
02-25-23 970,0,0,0,0,0.120605,0,0.676895,0,0.076706,0,0,0.691820943,0.307873,-0.026072,0.652907
02-25-24 019,0,0,0,0,-0.505753,0.626358,1.212067,0.535172,0.587555,0.510849,0.969381305,1.438788861,0.307873,-0.026072,0.652907
02-25-24 068,0,0,0,0,-0.505753,0,1.212067,0,0.587555,0,0,1.438788861,0.307873,-0.026072,0.652907
02-25-24 117,0,0,0,0,-0.505753,0,1.212067,0,0.587555,0,0,1.438788861,0.272011,1.1676,-0.173337
02-25-24 175,0,0,0,0,-0.505753,0,1.212067,0,0.587555,0,0,1.438788861,0.272011,1.1676,-0.173337
02-25-24 224,0,0,0,0,-0.317688,0.188065,1.260712,0.048645,-0.54657,1.134125,1.15064082,1.410340093,0.272011,1.1676,-0.173337
02-25-24 273,0,0,0,0,-0.317688,0,1.260712,0,-0.54657,0,0,1.410340093,0.272011,1.1676,-0.173337
02-25-24 322,0,0,0,0,-0.317688,0,1.260712,0,-0.54657,0,0,1.410340093,0.249392,0.981919,-0.063683
02-25-24 380,0,0,0,0,-0.317688,0,1.260712,0,-0.54657,0,0,1.410340093,0.249392,0.981919,-0.063683
02-25-24 429,0,0,0,0,-0.168991,0.148697,0.968643,0.292069,0.02388,0.57045,0.657896877,0.98356366,0.249392,0.981919,-0.063683
02-25-24 478,0,0,0,0,-0.168991,0,0.968643,0,0.02388,0,0,0.98356366,0.249392,0.981919,-0.063683
02-25-24 527,0,0,0,0,-0.168991,0,0.968643,0,0.02388,0,0,0.98356366,0.269906,0.423265,-0.045172
02-25-24 585,0,0,0,0,-0.168991,0,0.968643,0,0.02388,0,0,0.98356366,0.269906,0.423265,-0.045172
02-25-24 634,0,0,0,0,-0.258896,0.089905,1.001587,0.032944,-0.006134,0.030014,0.100344688,1.034524665,0.269906,0.423265,-0.045172
02-25-24 683,0,0,0.04,0,-0.258896,0,1.001587,0,-0.006134,0,0,1.034524665,0.269906,0.423265,-0.045172
02-25-24 742,0,0,0.8,0,-0.258896,0,1.001587,0,-0.006134,0,0,1.034524665,-1.229903,2.008079,-0.192681
02-25-24 791,0,0,0.96,0,-0.258896,0,1.001587,0,-0.006134,0,0,1.034524665,-1.229903,2.008079,-0.192681
02-25-24 839,0,0,0.68,0.04,0.076401,0.335297,1.330185,0.328598,-0.121002,0.114868,0.483317061,1.337860505,-1.229903,2.008079,-0.192681
02-25-24 904,0,0,0.56,0.04,0.076401,0,1.330185,0,-0.121002,0,0,1.337860505,-1.229903,2.008079,-0.192681
02-25-24 947,0,0,0.32,0.04,0.076401,0,1.330185,0,-0.121002,0,0,1.337860505,-1.150334,1.075488,0.507171
02-25-24 996,0,0,0.12,0.04,0.069183,0.007218,0.911819,0.418366,0.035583,0.156585,0.446767357,0.915131863,-1.150334,1.075488,0.507171
02-25-25 044,0,0,0,0.04,0.069183,0,0.911819,0,0.035583,0,0,0.915131863,-1.150334,1.075488,0.507171
02-25-25 103,0,0,0.04,0.04,0.069183,0,0.911819,0,0.035583,0,0,0.915131863,-1.150334,1.075488,0.507171
02-25-25 152,0,0,0,0,0.069183,0,0.911819,0,0.035583,0,0,0.915131863,0.376787,2.553027,0.714316
02-25-25 201,0,0,0,0,-0.421295,0.490478,0.894165,0.017654,0.286484,0.250901,0.551209256,1.029122736,0.376787,2.553027,0.714316
02-25-25 249,0,0,0,0,-0.421295,0,0.894165,0,0.286484,0,0,1.029122736,0.376787,2.553027,0.714316
02-25-25 308,0,0,0,0,-0.421295,0,0.894165,0,0.286484,0,0,1.029122736,0.376787,2.553027,0.714316
02-25-25 358,0,0,0,0,-0.421295,0,0.894165,0,0.286484,0,0,1.029122736,0.300437,2.192778,-0.429303
02-25-25 406,0,0,0,0,-0.353958,0.067337,0.967407,0.073242,-0.21727,0.503754,0.513484912,1.052790968,0.300437,2.192778,-0.429303
02-25-25 454,0,0,0,0,-0.353958,0,0.967407,0,-0.21727,0,0,1.052790968,0.300437,2.192778,-0.429303
02-25-25 513,0,0,0,0,-0.353958,0,0.967407,0,-0.21727,0,0,1.052790968,-0.273803,1.620719,-0.198926
02-25-25 562,0,0,0,0,-0.353958,0,0.967407,0,-0.21727,0,0,1.052790968,-0.273803,1.620719,-0.198926
02-25-25 611,0,0,0,0,-0.107468,0.24649,0.975967,0.00856,-0.187729,0.029541,0.248401418,0.999651506,-0.273803,1.620719,-0.198926
02-25-25 660,0,0,0,0,-0.107468,0,0.975967,0,-0.187729,0,0,0.999651506,-0.273803,1.620719,-0.198926
02-25-25 719,0,0,0,0,-0.107468,0,0.975967,0,-0.187729,0,0,0.999651506,-0.182393,1.409779,-0.181794
02-25-25 771,0,0,0,0,-0.107468,0,0.975967,0,-0.187729,0,0,0.999651506,-0.182393,1.409779,-0.181794
02-25-25 816,0,0,0,0,-0.245117,0.137649,0.993484,0.017517,-0.018341,0.169388,0.218966635,1.023439883,-0.182393,1.409779,-0.181794
02-25-25 875,0,0,0,0,-0.245117,0,0.993484,0,-0.018341,0,0,1.023439883,-0.182393,1.409779,-0.181794
02-25-25 923,0,0,0,0,-0.245117,0,0.993484,0,-0.018341,0,0,1.023439883,-0.247285,1.188701,-0.247597
02-25-25 972,0,0,0,0,-0.245117,0,0.993484,0,-0.018341,0,0,1.023439883,-0.247285,1.188701,-0.247597
02-25-26 022,0,0,0,0,-0.131668,0.113449,0.991867,0.001617,-0.122314,0.103973,0.153895013,1.008016529,-0.247285,1.188701,-0.247597
02-25-26 080,0,0,0,0,-0.131668,0,0.991867,0,-0.122314,0,0,1.008016529,-0.247285,1.188701,-0.247597
02-25-26 128,0,0,0,0,-0.131668,0,0.991867,0,-0.122314,0,0,1.008016529,-0.114259,0.876363,0.186224
02-25-26 177,0,0,0,0,-0.131668,0,0.991867,0,-0.122314,0,0,1.008016529,-0.114259,0.876363,0.186224
02-25-26 226,0,0,0.2,0,-0.235565,0.103897,1.38501,0.393143,0.293716,0.41603,0.581753355,1.435274419,-0.114259,0.876363,0.186224
02-25-26 285,0,0,0.4,0,-0.235565,0,1.38501,0,0.293716,0,0,1.435274419,-0.114259,0.876363,0.186224
02-25-26 333,0,0,0.76,0,-0.235565,0,1.38501,0,0.293716,0,0,1.435274419,-2.60605,1.625757,-0.034154
02-25-26 382,0,0.04,0.92,0.04,-0.235565,0,1.38501,0,0.293716,0,0,1.435274419,-2.60605,1.625757,-0.034154
02-25-26 441,0,0,0.6,0,0.060272,0.295837,0.905807,0.479203,0.0811,0.212616,0.60196396,0.911425392,-2.60605,1.625757,-0.034154
02-25-26 490,0,0,0.44,0,0.060272,0,0.905807,0,0.0811,0,0,0.911425392,-2.60605,1.625757,-0.034154
02-25-26 538,0,0,0.24,0,0.060272,0,0.905807,0,0.0811,0,0,0.911425392,-0.294527,0.209739,-0.032507
02-25-26 587,0,0,0.04,0,0.060272,0,0.905807,0,0.0811,0,0,0.911425392,-0.294527,0.209739,-0.032507
02-25-26 646,0,0,0,0,-0.062149,0.122421,0.839203,0.066604,0.311752,0.230652,0.269487178,0.897392602,-0.294527,0.209739,-0.032507
02-25-26 696,0,0,0,0,-0.062149,0,0.839203,0,0.311752,0,0,0.897392602,-0.294527,0.209739,-0.032507
02-25-26 744,0,0,0,0,-0.062149,0,0.839203,0,0.311752,0,0,0.897392602,0.669492,0.403621,-0.055431
02-25-26 803,0,0,0,0,-0.062149,0,0.839203,0,0.311752,0,0,0.897392602,0.669492,0.403621,-0.055431
02-25-26 852,0,0,0,0,0.027985,0.090134,0.889816,0.050613,0.161621,0.150131,0.18227762,0.904807726,0.669492,0.403621,-0.055431
02-25-26 900,0,0,0,0,0.027985,0,0.889816,0,0.161621,0,0,0.904807726,0.669492,0.403621,-0.055431
02-25-26 949,0,0,0,0,0.027985,0,0.889816,0,0.161621,0,0,0.904807726,0.648434,1.229007,0.591318
02-25-27 007,0,0,0,0,0.027985,0,0.889816,0,0.161621,0,0,0.904807726,0.648434,1.229007,0.591318
02-25-27 056,0,0,0,0,-0.327301,0.355286,1.018356,0.12854,0.079224,0.082397,0.386703942,1.072590942,0.648434,1.229007,0.591318
02-25-27 105,0,0,0,0,-0.327301,0,1.018356,0,0.079224,0,0,1.072590942,0.648434,1.229007,0.591318
02-25-27 271,0,0,0,0,-0.111664,0.215637,0.979431,0.038925,-0.021103,0.100327,0.24099788,0.986001658,0.082426,0.932852,0.127377
02-25-27 275,0,0.6,0.08,0.08,-0.111664,0,0.979431,0,-0.021103,0,0,0.986001658,0.082426,0.932852,0.127377
02-25-27 278,0,0,0,0,-0.111664,0,0.979431,0,-0.021103,0,0,0.986001658,0.082426,0.932852,0.127377
02-25-27 310,0,0,0,0,-0.111664,0,0.979431,0,-0.021103,0,0,0.986001658,0.082426,0.932852,0.127377
02-25-27 369,0,0,0,0,-0.111664,0,0.979431,0,-0.021103,0,0,0.986001658,0.609872,0.489497,0.058264
02-25-27 417,0,0,0.6,0.08,-0.111664,0,0.979431,0,-0.021103,0,0,0.986001658,0.609872,0.489497,0.058264
02-25-27 466,0,0,0,0,-0.17189,0.060226,1.050034,0.070603,-0.154648,0.133545,0.162622943,1.075190019,0.609872,0.489497,0.058264
02-25-27 515,0,0,0,0,-0.17189,0,1.050034,0,-0.154648,0,0,1.075190019,0.609872,0.489497,0.058264
02-25-27 650,0,0,0.44,0.08,-0.030685,0.141205,1.003342,0.046692,0.002884,0.157532,0.216645623,1.00381525,0.022019,-0.050791,0.132029
02-25-27 655,0,0,0.72,0.04,-0.030685,0,1.003342,0,0.002884,0,0,1.00381525,0.022019,-0.050791,0.132029
02-25-27 671,0,0,0.48,0,-0.030685,0,1.003342,0,0.002884,0,0,1.00381525,0.022019,-0.050791,0.132029
02-25-27 730,0,0,0.88,0.08,-0.030685,0,1.003342,0,0.002884,0,0,1.00381525,-1.985971,0.277484,-0.35397
02-25-27 779,0,0,0.56,0.12,-0.030685,0,1.003342,0,0.002884,0,0,1.00381525,-1.985971,0.277484,-0.35397
02-25-27 828,0,0,0.28,0.04,0.117065,0.14775,0.795166,0.208176,-0.016922,0.019806,0.256046064,0.80391513,-1.985971,0.277484,-0.35397
02-25-27 876,0,0,0.04,0.04,0.117065,0,0.795166,0,-0.016922,0,0,0.80391513,-1.985971,0.277484,-0.35397
02-25-28 050,0,0,0,0,-0.703812,0.820877,1.204117,0.408951,0.604065,0.620987,1.107567074,1.519915657,0.594591,0.017263,0.096859
02-25-28 054,0.56,0,0,0,-0.703812,0,1.204117,0,0.604065,0,0,1.519915657,0.594591,0.017263,0.096859
02-25-28 104,0.08,0,0,0,-0.703812,0,1.204117,0,0.604065,0,0,1.519915657,0.594591,0.017263,0.096859
02-25-28 109,0,0,0,0,-0.703812,0,1.204117,0,0.604065,0,0,1.519915657,0.594591,0.017263,0.096859
02-25-28 140,0,0,0,0,-0.703812,0,1.204117,0,0.604065,0,0,1.519915657,1.314459,0.938247,-0.028869
02-25-28 189,0,0,0,0,-0.703812,0,1.204117,0,0.604065,0,0,1.519915657,1.314459,0.938247,-0.028869
02-25-28 238,0,0,0,0,-0.261276,0.442536,0.780228,0.423889,-0.716263,1.320328,1.455605037,1.090895763,1.314459,0.938247,-0.028869
02-25-28 297,0,0,0,0,-0.261276,0,0.780228,0,-0.716263,0,0,1.090895763,1.314459,0.938247,-0.028869
02-25-28 345,0,0,0,0,-0.261276,0,0.780228,0,-0.716263,0,0,1.090895763,0.688001,-0.07583,-0.52091
02-25-28 394,0,0,0,0,-0.261276,0,0.780228,0,-0.716263,0,0,1.090895763,0.688001,-0.07583,-0.52091
02-25-28 443,0,0,0,0,-0.370789,0.109513,0.97757,0.197342,-0.291199,0.425064,0.48126538,1.085322277,0.688001,-0.07583,-0.52091
02-25-28 502,0,0,0,0,-0.370789,0,0.97757,0,-0.291199,0,0,1.085322277,0.688001,-0.07583,-0.52091
02-25-28 550,0,0,0,0,-0.370789,0,0.97757,0,-0.291199,0,0,1.085322277,0.338744,1.130514,-0.034691
02-25-28 600,0,0,0,0,-0.370789,0,0.97757,0,-0.291199,0,0,1.085322277,0.338744,1.130514,-0.034691
02-25-28 648,0,0,0,0,-0.242447,0.128342,1.041168,0.063598,-0.056015,0.235184,0.275368641,1.07049009,0.338744,1.130514,-0.034691
02-25-28 707,0,0,0,0,-0.242447,0,1.041168,0,-0.056015,0,0,1.07049009,0.338744,1.130514,-0.034691
02-25-28 756,0,0,0,0,-0.242447,0,1.041168,0,-0.056015,0,0,1.07049009,-0.064586,-0.152442,0.332955
02-25-28 805,0,0,0.36,0.04,-0.242447,0,1.041168,0,-0.056015,0,0,1.07049009,-0.064586,-0.152442,0.332955
02-25-28 863,0,0,0.4,0.12,-0.200668,0.041779,1.156174,0.115006,0.09259,0.148605,0.192497561,1.177106143,-0.064586,-0.152442,0.332955
02-25-28 912,0,0,0.4,0.16,-0.200668,0,1.156174,0,0.09259,0,0,1.177106143,-0.064586,-0.152442,0.332955
02-25-28 960,0,0,0.32,0.12,-0.200668,0,1.156174,0,0.09259,0,0,1.177106143,-2.236291,0.285871,-0.27695
02-25-29 009,0,0,0.16,0.12,-0.200668,0,1.156174,0,0.09259,0,0,1.177106143,-2.236291,0.285871,-0.27695
02-25-29 068,0,0,0.08,0.04,0.081558,0.282226,0.800568,0.355606,-0.047714,0.140304,0.47517613,0.806124963,-2.236291,0.285871,-0.27695
02-25-29 117,0,0,0.04,0.04,0.081558,0,0.800568,0,-0.047714,0,0,0.806124963,-2.236291,0.285871,-0.27695
02-25-29 166,0,0,0,0,0.081558,0,0.800568,0,-0.047714,0,0,0.806124963,0.318964,-0.282502,-0.151003
02-25-29 224,0,0,0,0,0.081558,0,0.800568,0,-0.047714,0,0,0.806124963,0.318964,-0.282502,-0.151003
02-25-29 273,0,0,0,0,-0.55896,0.640518,1.091492,0.290924,0.543045,0.590759,0.918638274,1.341152094,0.318964,-0.282502,-0.151003
02-25-29 322,0,0,0,0,-0.55896,0,1.091492,0,0.543045,0,0,1.341152094,0.318964,-0.282502,-0.151003
02-25-29 371,0,0,0,0,-0.55896,0,1.091492,0,0.543045,0,0,1.341152094,0.634944,-0.7886,-0.566884
02-25-29 430,0,0,0,0,-0.55896,0,1.091492,0,0.543045,0,0,1.341152094,0.634944,-0.7886,-0.566884
02-25-29 479,0,0,0,0,-0.041504,0.517456,0.45639,0.635102,-1.06604,1.609085,1.805621721,1.160368776,0.634944,-0.7886,-0.566884
02-25-29 527,0,0,0,0,-0.041504,0,0.45639,0,-1.06604,0,0,1.160368776,0.634944,-0.7886,-0.566884
02-25-29 576,0,0,0,0,-0.041504,0,0.45639,0,-1.06604,0,0,1.160368776,1.352859,1.887294,-0.152319
02-25-29 634,0,0,0,0,-0.041504,0,0.45639,0,-1.06604,0,0,1.160368776,1.352859,1.887294,-0.152319
02-25-29 683,0,0,0,0,-0.240814,0.19931,0.947006,0.490616,-0.156265,0.909775,1.052672355,0.98956076,1.352859,1.887294,-0.152319
02-25-29 732,0,0,0,0,-0.240814,0,0.947006,0,-0.156265,0,0,0.98956076,1.352859,1.887294,-0.152319
02-25-29 791,0,0,0,0,-0.240814,0,0.947006,0,-0.156265,0,0,0.98956076,0.544752,0.970474,-0.092406
02-25-29 839,0,0,0,0,-0.240814,0,0.947006,0,-0.156265,0,0,0.98956076,0.544752,0.970474,-0.092406
02-25-29 888,0,0,0,0,-0.189331,0.051483,1.009186,0.06218,-0.091965,0.0643,0.103205338,1.0309026,0.544752,0.970474,-0.092406
02-25-29 938,0,0,0,0,-0.189331,0,1.009186,0,-0.091965,0,0,1.0309026,0.14166,0.285459,0.38374
02-25-29 996,0,0,0,0,-0.189331,0,1.009186,0,-0.091965,0,0,1.0309026,0.14166,0.285459,0.38374
02-25-30 046,0,0,0.4,0.12,-0.189331,0,1.009186,0,-0.091965,0,0,1.0309026,0.14166,0.285459,0.38374
02-25-30 093,0,0,0.6,0.04,-0.234833,0.045502,1.332733,0.323547,0.192764,0.284729,0.433386313,1.366924192,0.14166,0.285459,0.38374
02-25-30 152,0,0,0.76,0.12,-0.234833,0,1.332733,0,0.192764,0,0,1.366924192,-2.740765,-0.498218,-0.443382
02-25-30 201,0,0,0.6,0.08,-0.234833,0,1.332733,0,0.192764,0,0,1.366924192,-2.740765,-0.498218,-0.443382
02-25-30 251,0,0,0.28,0.04,-0.084976,0.149857,0.953918,0.378815,-0.168747,0.361511,0.544654136,0.972448467,-2.740765,-0.498218,-0.443382
02-25-30 299,0,0,0.08,0,-0.084976,0,0.953918,0,-0.168747,0,0,0.972448467,-2.740765,-0.498218,-0.443382
02-25-30 357,0,0,0,0,-0.084976,0,0.953918,0,-0.168747,0,0,0.972448467,-0.36563,-1.452169,-0.866129
02-25-30 406,0,0,0,0,-0.084976,0,0.953918,0,-0.168747,0,0,0.972448467,-0.36563,-1.452169,-0.866129
02-25-30 463,0,0,0,0,-0.025681,0.059295,0.885361,0.068557,0.275253,0.444,0.453157764,0.927517023,-0.36563,-1.452169,-0.866129
02-25-30 513,0,0,0,0,-0.025681,0,0.885361,0,0.275253,0,0,0.927517023,-0.36563,-1.452169,-0.866129
02-25-30 562,0,0,0,0,-0.025681,0,0.885361,0,0.275253,0,0,0.927517023,0.888464,0.696017,-0.611626
02-25-30 611,0,0,0,0,-0.025681,0,0.885361,0,0.275253,0,0,0.927517023,0.888464,0.696017,-0.611626
02-25-30 662,0,0,0,0,0.420074,0.445755,0.815765,0.069596,0.524872,0.249619,0.515607184,1.057083401,0.888464,0.696017,-0.611626
02-25-30 718,0,0,0,0,0.420074,0,0.815765,0,0.524872,0,0,1.057083401,0.888464,0.696017,-0.611626
02-25-30 767,0,0,0,0,0.420074,0,0.815765,0,0.524872,0,0,1.057083401,0.562561,-0.596745,0.12841
02-25-30 816,0,0,0,0,0.420074,0,0.815765,0,0.524872,0,0,1.057083401,0.562561,-0.596745,0.12841
02-25-30 867,0,0,0,0,0.098557,0.321517,1.055145,0.23938,-0.050186,0.575058,0.700976226,1.060925581,0.562561,-0.596745,0.12841
02-25-30 923,0,0,0,0,0.098557,0,1.055145,0,-0.050186,0,0,1.060925581,0.562561,-0.596745,0.12841
02-25-30 972,0,0,0,0,0.098557,0,1.055145,0,-0.050186,0,0,1.060925581,0.30869,2.441988,0.039799
02-25-31 021,0,0,0,0,0.098557,0,1.055145,0,-0.050186,0,0,1.060925581,0.30869,2.441988,0.039799
02-25-31 072,0,0,0,0,-0.096649,0.195206,0.963028,0.092117,0.072693,0.122879,0.248375065,0.970591691,0.30869,2.441988,0.039799
02-25-31 129,0,0,0,0,-0.096649,0,0.963028,0,0.072693,0,0,0.970591691,0.30869,2.441988,0.039799
02-25-31 177,0,0,0,0,-0.096649,0,0.963028,0,0.072693,0,0,0.970591691,0.089108,0.29349,0.441882
02-25-31 231,0,0,0.24,0.08,-0.096649,0,0.963028,0,0.072693,0,0,0.970591691,0.089108,0.29349,0.441882
02-25-31 285,0,0,0.56,0.04,-0.393204,0.296555,1.44104,0.478012,0.281509,0.208816,0.600037051,1.520017429,0.089108,0.29349,0.441882
02-25-31 334,0,0,0.56,0.16,-0.393204,0,1.44104,0,0.281509,0,0,1.520017429,0.089108,0.29349,0.441882
02-25-31 383,0,0,0.48,0.16,-0.393204,0,1.44104,0,0.281509,0,0,1.520017429,-3.01791,0.145338,-0.377809
02-25-31 431,0,0,0.12,0.08,-0.393204,0,1.44104,0,0.281509,0,0,1.520017429,-3.01791,0.145338,-0.377809
02-25-31 490,0,0,0.04,0.04,-0.097198,0.296006,0.914185,0.526855,-0.181519,0.463028,0.761308526,0.937086342,-3.01791,0.145338,-0.377809
02-25-31 539,0,0,0,0,-0.097198,0,0.914185,0,-0.181519,0,0,0.937086342,-3.01791,0.145338,-0.377809
02-25-31 588,0,0,0,0,-0.097198,0,0.914185,0,-0.181519,0,0,0.937086342,0.035018,-0.788012,-0.537414
02-25-31 646,0,0,0,0,-0.097198,0,0.914185,0,-0.181519,0,0,0.937086342,0.035018,-0.788012,-0.537414
02-25-31 695,0,0,0,0,-0.319778,0.22258,0.991867,0.077682,0.310577,0.492096,0.545650825,1.087435602,0.035018,-0.788012,-0.537414
02-25-31 744,0,0,0,0,-0.319778,0,0.991867,0,0.310577,0,0,1.087435602,0.167407,0.902287,-0.507931
02-25-31 793,0,0,0,0,-0.319778,0,0.991867,0,0.310577,0,0,1.087435602,0.167407,0.902287,-0.507931
02-25-31 851,0,0,0,0,-0.319778,0,0.991867,0,0.310577,0,0,1.087435602,0.167407,0.902287,-0.507931
02-25-31 900,0,0,0,0,0.096497,0.416275,0.6642,0.327667,0.502563,0.191986,0.563479514,0.838476523,0.167407,0.902287,-0.507931
02-25-31 949,0,0,0,0,0.096497,0,0.6642,0,0.502563,0,0,0.838476523,0.669859,-0.44966,0.210564
02-25-31 998,0,0,0,0,0.096497,0,0.6642,0,0.502563,0,0,0.838476523,0.669859,-0.44966,0.210564
02-25-32 056,0,0,0,0,0.096497,0,0.6642,0,0.502563,0,0,0.838476523,0.669859,-0.44966,0.210564
02-25-32 105,0,0,0,0,-0.178833,0.27533,0.946579,0.282379,-0.232193,0.734756,0.833912998,0.990912022,0.669859,-0.44966,0.210564
02-25-32 154,0,0,0,0,-0.178833,0,0.946579,0,-0.232193,0,0,0.990912022,0.41424,0.771073,-0.15582
02-25-32 203,0,0,0,0,-0.178833,0,0.946579,0,-0.232193,0,0,0.990912022,0.41424,0.771073,-0.15582
02-25-32 261,0,0,0,0,-0.178833,0,0.946579,0,-0.232193,0,0,0.990912022,0.41424,0.771073,-0.15582
02-25-32 310,0,0,0,0,-0.217636,0.038803,0.979584,0.033005,-0.057419,0.174774,0.182046571,1.005110533,0.41424,0.771073,-0.15582
02-25-32 359,0,0,0,0,-0.217636,0,0.979584,0,-0.057419,0,0,1.005110533,0.08365,0.553005,0.153714
02-25-32 418,0,0,0,0,-0.217636,0,0.979584,0,-0.057419,0,0,1.005110533,0.08365,0.553005,0.153714
02-25-32 466,0,0,0.16,0,-0.217636,0,0.979584,0,-0.057419,0,0,1.005110533,0.08365,0.553005,0.153714
02-25-32 515,0,0,0.32,0.04,-0.219833,0.002197,1.3759,0.396316,0.27652,0.333939,0.518253272,1.420524786,0.08365,0.553005,0.153714
02-25-32 565,0,0,0.16,0.04,-0.219833,0,1.3759,0,0.27652,0,0,1.420524786,-2.372291,0.707445,-0.225111
02-25-32 623,0,0,0.2,0.08,-0.219833,0,1.3759,0,0.27652,0,0,1.420524786,-2.372291,0.707445,-0.225111
02-25-32 672,0,0,0.04,0.04,-0.219833,0,1.3759,0,0.27652,0,0,1.420524786,-2.372291,0.707445,-0.225111
02-25-32 720,0,0,0,0,-0.033279,0.186554,0.900284,0.475616,-0.235077,0.511597,0.723010695,0.931063891,-2.372291,0.707445,-0.225111
02-25-32 773,0,0,0,0.04,-0.033279,0,0.900284,0,-0.235077,0,0,0.931063891,-0.561583,1.378046,0.358032
02-25-32 828,0,0,0,0.04,-0.033279,0,0.900284,0,-0.235077,0,0,0.931063891,-0.561583,1.378046,0.358032
02-25-32 877,0,0,0,0,-0.182724,0.149445,0.825836,0.074448,0.010925,0.246002,0.297310102,0.845879728,-0.561583,1.378046,0.358032
02-25-32 925,0,0,0,0,-0.182724,0,0.825836,0,0.010925,0,0,0.845879728,-0.561583,1.378046,0.358032
02-25-32 984,0,0,0,0,-0.182724,0,0.825836,0,0.010925,0,0,0.845879728,0.676958,2.710959,-0.607969
02-25-33 033,0,0,0,0,-0.182724,0,0.825836,0,0.010925,0,0,0.845879728,0.676958,2.710959,-0.607969
02-25-33 185,0,0,0,0.6,0.260406,0.44313,0.693954,0.131882,-0.394897,0.405822,0.615181725,0.839837532,0.169717,0.463229,-0.073645
02-25-33 190,0,0,0,0,0.260406,0,0.693954,0,-0.394897,0,0,0.839837532,0.169717,0.463229,-0.073645
02-25-33 194,0,0,0,0,0.260406,0,0.693954,0,-0.394897,0,0,0.839837532,0.169717,0.463229,-0.073645
02-25-33 197,0,0,0,0,0.260406,0,0.693954,0,-0.394897,0,0,0.839837532,0.169717,0.463229,-0.073645
02-25-33 200,0,0,0,0,0.260406,0,0.693954,0,-0.394897,0,0,0.839837532,0.169717,0.463229,-0.073645
