Time,s1,s2,s3,s4,x,xdiff,y,ydiff,z,zdiff,adiff,z1,z2,z3
10-17-49 425,0,0.12,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-49 433,0.08,0.16,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-49 437,0,0.12,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-49 440,0,0.12,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-49 442,0,0.12,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-49 445,0,0.12,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-49 448,0,0.16,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-49 451,0,0.16,0,0,0.221359,0,0.34491,0,-0.903488,0,0,-0.004205,0.027089,-0.012251
10-17-50 156,0,0.12,0,0,0.206329,0.01503,0.319199,0.025711,-0.871506,0.031982,0.043701313,-0.021252,0.052117,-0.031493
10-17-50 194,0,0.12,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 198,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 201,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 203,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 206,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 209,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 212,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 257,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 261,0,0.16,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 264,0,0.2,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 266,0,0.2,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 268,0,0.2,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 271,0,0.2,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 274,0,0.2,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 293,0,0.24,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 298,0,0.24,0,0,0.206329,0,0.319199,0,-0.871506,0,0,-0.006942,0.152411,-0.121953
10-17-50 354,0,0.28,0,0,0.239502,0.033173,0.349319,0.03012,-0.925278,0.053772,0.069993502,-0.006942,0.152411,-0.121953
10-17-50 402,0,0.32,0,0,0.239502,0,0.349319,0,-0.925278,0,0,-0.098197,0.08104,-0.12499
10-17-50 451,0,0.32,0,0,0.239502,0,0.349319,0,-0.925278,0,0,-0.098197,0.08104,-0.12499
10-17-50 500,0,0.28,0,0,0.239502,0,0.349319,0,-0.925278,0,0,-0.098197,0.08104,-0.12499
10-17-50 557,0,0.28,0,0,0.200928,0.038574,0.333603,0.015716,-0.871353,0.053925,0.068138475,-0.098197,0.08104,-0.12499
10-17-50 605,0,0.32,0,0,0.200928,0,0.333603,0,-0.871353,0,0,-0.117941,0.111127,-0.044919
10-17-50 658,0,0.32,0,0,0.200928,0,0.333603,0,-0.871353,0,0,-0.117941,0.111127,-0.044919
10-17-50 702,0,0.28,0,0,0.200928,0,0.333603,0,-0.871353,0,0,-0.117941,0.111127,-0.044919
10-17-50 760,0,0.28,0,0,0.214783,0.013855,0.368622,0.035019,-0.893509,0.022156,0.043694161,-0.117941,0.111127,-0.044919
10-17-50 808,0,0.28,0,0,0.214783,0,0.368622,0,-0.893509,0,0,-0.013439,0.101394,-0.118713
10-17-50 858,0,0.28,0,0,0.214783,0,0.368622,0,-0.893509,0,0,-0.013439,0.101394,-0.118713
10-17-50 917,0,0.28,0,0,0.214783,0,0.368622,0,-0.893509,0,0,-0.013439,0.101394,-0.118713
10-17-50 968,0,0.28,0,0,0.233002,0.018219,0.379623,0.011001,-0.909058,0.015549,0.026357643,-0.10154,0.101216,-0.0484
10-17-51 015,0,0.24,0,0,0.233002,0,0.379623,0,-0.909058,0,0,-0.10154,0.101216,-0.0484
10-17-51 065,0,0.24,0,0,0.233002,0,0.379623,0,-0.909058,0,0,-0.10154,0.101216,-0.0484
10-17-51 124,0,0.24,0,0,0.233002,0,0.379623,0,-0.909058,0,0,-0.10154,0.101216,-0.0484
10-17-51 171,0,0.24,0,0,0.260025,0.027023,0.407013,0.02739,-0.86293,0.046128,0.060068686,-0.050797,0.067192,-0.08481
10-17-51 219,0,0.24,0,0,0.260025,0,0.407013,0,-0.86293,0,0,-0.050797,0.067192,-0.08481
10-17-51 271,0,0.24,0,0,0.260025,0,0.407013,0,-0.86293,0,0,-0.050797,0.067192,-0.08481
10-17-51 328,0,0.2,0,0,0.260025,0,0.407013,0,-0.86293,0,0,-0.050797,0.067192,-0.08481
10-17-51 376,0,0.2,0,0,0.240952,0.019073,0.392563,0.01445,-0.883514,0.020584,0.031563949,-0.063293,0.044334,0.019749
10-17-51 427,0,0.2,0,0,0.240952,0,0.392563,0,-0.883514,0,0,-0.063293,0.044334,0.019749
10-17-51 475,0,0.2,0,0,0.240952,0,0.392563,0,-0.883514,0,0,-0.063293,0.044334,0.019749
10-17-51 539,0,0.2,0,0,0.240952,0,0.392563,0,-0.883514,0,0,-0.063293,0.044334,0.019749
10-17-51 580,0,0.24,0,0,0.264343,0.023391,0.39888,0.006317,-0.874207,0.009307,0.025955031,-0.06919,0.074779,-0.031589
10-17-51 634,0,0.2,0,0,0.264343,0,0.39888,0,-0.874207,0,0,-0.06919,0.074779,-0.031589
10-17-51 691,0,0.16,0,0,0.264343,0,0.39888,0,-0.874207,0,0,-0.06919,0.074779,-0.031589
10-17-51 740,0,0.2,0,0,0.264343,0,0.39888,0,-0.874207,0,0,-0.06919,0.074779,-0.031589
10-17-51 787,0,0.16,0,0,0.281281,0.016938,0.423386,0.024506,-0.879379,0.005172,0.030235566,-0.027905,-0.002708,-0.021091
10-17-51 835,0,0.16,0,0,0.281281,0,0.423386,0,-0.879379,0,0,-0.027905,-0.002708,-0.021091
10-17-51 894,0,0.12,0,0,0.281281,0,0.423386,0,-0.879379,0,0,-0.027905,-0.002708,-0.021091
10-17-51 946,0,0.12,0,0,0.281281,0,0.423386,0,-0.879379,0,0,-0.027905,-0.002708,-0.021091
10-17-51 997,0,0.08,0,0,0.238571,0.04271,0.424057,0.000671,-0.874146,0.005233,0.043034621,-0.05828,0.004746,0.046398
10-17-52 043,0,0.12,0,0,0.238571,0,0.424057,0,-0.874146,0,0,-0.05828,0.004746,0.046398
10-17-52 099,0,0.08,0,0,0.238571,0,0.424057,0,-0.874146,0,0,-0.05828,0.004746,0.046398
10-17-52 154,0,0.12,0,0,0.238571,0,0.424057,0,-0.874146,0,0,-0.05828,0.004746,0.046398
10-17-52 198,0,0.08,0,0,0.238571,0,0.424057,0,-0.874146,0,0,-0.035892,-0.082857,-0.018547
10-17-52 266,0,0.04,0,0,0.248932,0.010361,0.415039,0.009018,-0.849335,0.024811,0.028359485,-0.035892,-0.082857,-0.018547
10-17-52 309,0,0.04,0,0,0.248932,0,0.415039,0,-0.849335,0,0,-0.035892,-0.082857,-0.018547
10-17-52 366,0,0,0,0,0.248932,0,0.415039,0,-0.849335,0,0,-0.035892,-0.082857,-0.018547
10-17-52 409,0,0.04,0,0,0.248932,0,0.415039,0,-0.849335,0,0,-0.212669,-0.181412,-0.206392
10-17-52 493,0,0.08,0,0,0.331528,0.082596,0.546478,0.131439,-0.992432,0.143097,0.211128069,-0.212669,-0.181412,-0.206392
10-17-52 568,0,0.08,0,0,0.331528,0,0.546478,0,-0.992432,0,0,-0.212669,-0.181412,-0.206392
10-17-52 588,0,0.12,0,0,0.331528,0,0.546478,0,-0.992432,0,0,-0.212669,-0.181412,-0.206392
10-17-52 608,0,0.12,0,0,0.331528,0,0.546478,0,-0.992432,0,0,-1.441137,-0.007649,-0.444709
10-17-52 667,0,0.16,0,0,0.067322,0.264206,0.793289,0.246811,-0.678879,0.313553,0.47857702,-1.441137,-0.007649,-0.444709
10-17-52 717,0,0.16,0,0,0.067322,0,0.793289,0,-0.678879,0,0,-1.441137,-0.007649,-0.444709
10-17-52 765,0,0.16,0,0,0.067322,0,0.793289,0,-0.678879,0,0,-1.441137,-0.007649,-0.444709
10-17-52 821,0,0.12,0,0,0.067322,0,0.793289,0,-0.678879,0,0,-1.421953,0.124162,-0.375995
10-17-52 880,0,0.12,0,0,0.317154,0.249832,0.977829,0.18454,-0.828018,0.149139,0.344548228,-1.421953,0.124162,-0.375995
10-17-52 920,0,0.08,0,0,0.317154,0,0.977829,0,-0.828018,0,0,-1.421953,0.124162,-0.375995
10-17-52 973,0,0.08,0,0,0.317154,0,0.977829,0,-0.828018,0,0,-1.421953,0.124162,-0.375995
10-17-53 033,0,0.04,0,0,0.317154,0,0.977829,0,-0.828018,0,0,-0.49612,0.060206,-0.09988
10-17-53 079,0,0.04,0,0,-1.353592,1.670746,2.296173,1.318344,-1.415131,0.587113,2.207742008,-0.49612,0.060206,-0.09988
10-17-53 124,0,0,0,0,-1.353592,0,2.296173,0,-1.415131,0,0,-0.49612,0.060206,-0.09988
10-17-53 285,0,0,0,0,-0.056381,1.297211,0.844772,1.451401,-0.402054,1.013077,2.194458076,-0.319858,0.031962,0.105428
10-17-53 288,0,0,0,0,-0.056381,0,0.844772,0,-0.402054,0,0,-0.319858,0.031962,0.105428
10-17-53 290,0,0,0,0.04,-0.056381,0,0.844772,0,-0.402054,0,0,-0.319858,0.031962,0.105428
10-17-53 329,0.08,0,0,0.12,-0.056381,0,0.844772,0,-0.402054,0,0,-0.319858,0.031962,0.105428
10-17-53 390,0,0,0,0.24,-0.056381,0,0.844772,0,-0.402054,0,0,-0.319858,0.031962,0.105428
