,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-18-22 990,0,0,0,0,-0.043716,0,0.606842,0,-0.880722,0,0,1.070438949,1.036735,1.061655,0.669913
02-18-23 049,0,0,0,0,-0.043716,0,0.606842,0,-0.880722,0,0,1.070438949,1.039034,0.54237,-0.061016
02-18-23 097,0,0,0,0,-0.043716,0,0.606842,0,-0.880722,0,0,1.070438949,1.039034,0.54237,-0.061016
02-18-23 146,0,0,0,0,-0.39534,0.351624,0.851562,0.24472,-0.115768,0.764954,0.876745081,0.945967116,1.039034,0.54237,-0.061016
02-18-23 205,0,0,0,0,-0.39534,0,0.851562,0,-0.115768,0,0,0.945967116,1.039034,0.54237,-0.061016
02-18-23 254,0,0,0,0,-0.39534,0,0.851562,0,-0.115768,0,0,0.945967116,0.740319,1.08211,0.253651
02-18-23 302,0,0,0,0,-0.39534,0,0.851562,0,-0.115768,0,0,0.945967116,0.740319,1.08211,0.253651
02-18-23 351,0,0,0,0,0.053955,0.449295,0.868729,0.017167,-0.221664,0.105896,0.461924957,0.898184918,0.740319,1.08211,0.253651
02-18-23 410,0,0,0,0,0.053955,0,0.868729,0,-0.221664,0,0,0.898184918,0.740319,1.08211,0.253651
02-18-23 459,0,0,0,0,0.053955,0,0.868729,0,-0.221664,0,0,0.898184918,1.593469,0.249803,1.383969
02-18-23 508,0,0,0,0,0.053955,0,0.868729,0,-0.221664,0,0,0.898184918,1.593469,0.249803,1.383969
02-18-23 556,0,0,0,0,0.064362,0.010407,0.625046,0.243683,-0.558456,0.336792,0.415834777,0.840653361,1.593469,0.249803,1.383969
02-18-23 615,0,0,0,0,0.064362,0,0.625046,0,-0.558456,0,0,0.840653361,1.593469,0.249803,1.383969
02-18-23 664,0,0,0,0,0.064362,0,0.625046,0,-0.558456,0,0,0.840653361,3.692886,0.561067,1.743009
02-18-23 719,0,0,0,0,-0.2948,0.359162,-0.994385,1.619431,0.401489,0.959945,1.916519895,1.112160953,3.692886,0.561067,1.743009
02-18-23 773,0,0,0,0,-0.2948,0,-0.994385,0,0.401489,0,0,1.112160953,3.692886,0.561067,1.743009
02-18-23 821,0,0,0,0,-0.2948,0,-0.994385,0,0.401489,0,0,1.112160953,3.692886,0.561067,1.743009
02-18-23 869,0,0,0,0,-0.2948,0,-0.994385,0,0.401489,0,0,1.112160953,0.654046,-3.297967,0.24318
02-18-23 918,0,0,0,0,0.051575,0.346375,-0.598434,0.395951,-0.493195,0.894684,1.037888383,0.777190158,0.654046,-3.297967,0.24318
02-18-23 976,0,0,0,0,0.051575,0,-0.598434,0,-0.493195,0,0,0.777190158,0.654046,-3.297967,0.24318
02-18-24 027,0,0,0,0,0.051575,0,-0.598434,0,-0.493195,0,0,0.777190158,0.654046,-3.297967,0.24318
02-18-24 074,0,0,0,0,0.051575,0,-0.598434,0,-0.493195,0,0,0.777190158,-0.489111,-0.622955,0.163285
02-18-24 123,0,0,0,0,-0.105042,0.156617,-0.204712,0.393722,-1.237686,0.744491,0.85662871,1.258891361,-0.489111,-0.622955,0.163285
02-18-24 184,0,0,0,0,-0.105042,0,-0.204712,0,-1.237686,0,0,1.258891361,-0.489111,-0.622955,0.163285
02-18-24 230,0,0,0,0,-0.105042,0,-0.204712,0,-1.237686,0,0,1.258891361,-0.489111,-0.622955,0.163285
02-18-24 279,0,0,0,0,-0.105042,0,-0.204712,0,-1.237686,0,0,1.258891361,-0.310869,0.791971,-0.07509
02-18-24 338,0,0,0,0,-0.086044,0.018998,-0.077881,0.126831,-0.930862,0.306824,0.332547731,0.938068805,-0.310869,0.791971,-0.07509
02-18-24 387,0,0,0,0,-0.086044,0,-0.077881,0,-0.930862,0,0,0.938068805,-0.310869,0.791971,-0.07509
02-18-24 435,0,0,0,0,-0.086044,0,-0.077881,0,-0.930862,0,0,0.938068805,-0.310869,0.791971,-0.07509
02-18-24 484,0,0,0,0,-0.086044,0,-0.077881,0,-0.930862,0,0,0.938068805,-0.044626,0.170385,-0.030933
02-18-24 543,0,0,0,0,-0.083206,0.002838,-0.075974,0.001907,-0.929184,0.001678,0.00380875,0.935990488,-0.044626,0.170385,-0.030933
02-18-24 596,0,0,0,0,-0.083206,0,-0.075974,0,-0.929184,0,0,0.935990488,-0.044626,0.170385,-0.030933
02-18-24 640,0,0,0,0,-0.083206,0,-0.075974,0,-0.929184,0,0,0.935990488,-0.044626,0.170385,-0.030933
02-18-24 689,0,0,0,0,-0.083206,0,-0.075974,0,-0.929184,0,0,0.935990488,-0.104901,-0.130785,0.000382
02-18-24 748,0,0,0,0,-0.141937,0.058731,-0.107819,0.031845,-0.938568,0.009384,0.06746476,0.955343362,-0.104901,-0.130785,0.000382
02-18-24 797,0,0,0,0,-0.141937,0,-0.107819,0,-0.938568,0,0,0.955343362,-0.104901,-0.130785,0.000382
02-18-24 846,0,0,0,0,-0.141937,0,-0.107819,0,-0.938568,0,0,0.955343362,-0.104901,-0.130785,0.000382
02-18-24 894,0,0,0,0,-0.141937,0,-0.107819,0,-0.938568,0,0,0.955343362,-0.038111,0.048226,-0.008854
02-18-24 953,0,0,0,0,-0.119995,0.021942,-0.085846,0.021973,-0.994568,0.056,0.064033305,1.005452059,-0.038111,0.048226,-0.008854
02-18-25 003,0,0,0,0,-0.119995,0,-0.085846,0,-0.994568,0,0,1.005452059,-0.038111,0.048226,-0.008854
02-18-25 056,0,0,0,0,-0.119995,0,-0.085846,0,-0.994568,0,0,1.005452059,-0.038111,0.048226,-0.008854
02-18-25 127,0,0,0,0,-0.119995,0,-0.085846,0,-0.994568,0,0,1.005452059,-0.040151,-0.025939,-0.006442
02-18-25 199,0,0,0,0,-0.127258,0.007263,-0.087173,0.001327,-0.987701,0.006867,0.010083045,0.999673445,-0.040151,-0.025939,-0.006442
02-18-25 207,0,0,0,0,-0.127258,0,-0.087173,0,-0.987701,0,0,0.999673445,-0.040151,-0.025939,-0.006442
02-18-25 256,0,0,0,0,-0.127258,0,-0.087173,0,-0.987701,0,0,0.999673445,-0.040151,-0.025939,-0.006442
02-18-25 316,0,0,0,0,-0.127258,0,-0.087173,0,-0.987701,0,0,0.999673445,-0.039591,0.0215,-0.008407
02-18-25 363,0,0,0,0,-0.114059,0.013199,-0.069046,0.018127,-0.983475,0.004226,0.022817993,0.992471602,-0.039591,0.0215,-0.008407
02-18-25 412,0,0,0,0,-0.114059,0,-0.069046,0,-0.983475,0,0,0.992471602,-0.039591,0.0215,-0.008407
02-18-25 461,0,0,0,0,-0.114059,0,-0.069046,0,-0.983475,0,0,0.992471602,-0.034874,0.017857,-0.011924
02-18-25 529,0,0,0,0,-0.114059,0,-0.069046,0,-0.983475,0,0,0.992471602,-0.034874,0.017857,-0.011924
02-18-25 596,0,0,0,0,-0.124252,0.010193,-0.080887,0.011841,-0.980743,0.002732,0.01586097,0.991886132,-0.034874,0.017857,-0.011924
02-18-25 653,0,0,0,0,-0.124252,0,-0.080887,0,-0.980743,0,0,0.991886132,-0.034874,0.017857,-0.011924
02-18-25 660,0,0,0,0,-0.124252,0,-0.080887,0,-0.980743,0,0,0.991886132,-0.034874,0.017857,-0.011924
02-18-25 731,0,0,0,0,-0.124252,0,-0.080887,0,-0.980743,0,0,0.991886132,-0.034795,0.021558,-0.014351
02-18-25 804,0,0,0,0,-0.12706,0.002808,-0.08522,0.004333,-0.985779,0.005036,0.007212562,0.997580538,-0.034795,0.021558,-0.014351
02-18-25 809,0,0,0,0,-0.12706,0,-0.08522,0,-0.985779,0,0,0.997580538,-0.034795,0.021558,-0.014351
02-18-25 822,0,0,0,0,-0.12706,0,-0.08522,0,-0.985779,0,0,0.997580538,-0.034795,0.021558,-0.014351
02-18-25 881,0,0,0,0,-0.12706,0,-0.08522,0,-0.985779,0,0,0.997580538,-0.028875,0.020328,-0.017914
02-18-25 930,0,0,0,0,-0.12706,0,-0.08522,0,-0.985779,0,0,0.997580538,-0.028875,0.020328,-0.017914
02-18-25 978,0,0,0,0,-0.123489,0.003571,-0.08165,0.00357,-0.981949,0.00383,0.006337653,0.993045867,-0.028875,0.020328,-0.017914
02-18-26 027,0,0,0,0,-0.123489,0,-0.08165,0,-0.981949,0,0,0.993045867,-0.028875,0.020328,-0.017914
02-18-26 086,0,0,0,0,-0.123489,0,-0.08165,0,-0.981949,0,0,0.993045867,-0.032524,0.017819,-0.011936
02-18-26 135,0,0,0,0,-0.123489,0,-0.08165,0,-0.981949,0,0,0.993045867,-0.032524,0.017819,-0.011936
02-18-26 183,0,0,0,0,-0.121841,0.001648,-0.079468,0.002182,-0.981918,3.1E-05,0.002734591,0.992634551,-0.032524,0.017819,-0.011936
02-18-26 242,0,0,0,0,-0.121841,0,-0.079468,0,-0.981918,0,0,0.992634551,-0.032524,0.017819,-0.011936
02-18-26 291,0,0,0,0,-0.121841,0,-0.079468,0,-0.981918,0,0,0.992634551,-0.031329,0.017827,-0.013126
02-18-26 340,0,0,0,0,-0.121841,0,-0.079468,0,-0.981918,0,0,0.992634551,-0.031329,0.017827,-0.013126
02-18-26 389,0,0,0,0,-0.122284,0.000443,-0.082413,0.002945,-0.981232,0.000686,0.00305612,0.992250733,-0.031329,0.017827,-0.013126
02-18-26 447,0,0,0,0,-0.122284,0,-0.082413,0,-0.981232,0,0,0.992250733,-0.031329,0.017827,-0.013126
02-18-26 496,0,0,0,0,-0.122284,0,-0.082413,0,-0.981232,0,0,0.992250733,-0.038456,0.013052,-0.011824
02-18-26 545,0,0,0,0,-0.122925,0.000641,-0.08606,0.003647,-0.982712,0.00148,0.003987717,0.994102487,-0.038456,0.013052,-0.011824
02-18-26 594,0,0,0,0,-0.122925,0,-0.08606,0,-0.982712,0,0,0.994102487,-0.038456,0.013052,-0.011824
02-18-26 653,0,0,0,0,-0.122925,0,-0.08606,0,-0.982712,0,0,0.994102487,-0.038456,0.013052,-0.011824
02-18-26 701,0,0,0,0,-0.122925,0,-0.08606,0,-0.982712,0,0,0.994102487,-0.034795,0.021558,-0.014351
02-18-26 750,0,0,0,0,-0.119125,0.0038,-0.081726,0.004334,-0.984329,0.001617,0.005986505,0.994873602,-0.034795,0.021558,-0.014351
02-18-26 808,0,0,0,0,-0.119125,0,-0.081726,0,-0.984329,0,0,0.994873602,-0.034795,0.021558,-0.014351
02-18-26 857,0,0,0,0,-0.119125,0,-0.081726,0,-0.984329,0,0,0.994873602,-0.034795,0.021558,-0.014351
02-18-26 906,0,0,0,0,-0.119125,0,-0.081726,0,-0.984329,0,0,0.994873602,-0.033614,0.020351,-0.015521
02-18-26 955,0,0,0,0,-0.119675,0.00055,-0.079773,0.001953,-0.979797,0.004532,0.004965454,0.990296924,-0.033614,0.020351,-0.015521
02-18-27 014,0,0,0,0,-0.119675,0,-0.079773,0,-0.979797,0,0,0.990296924,-0.033614,0.020351,-0.015521
02-18-27 063,0,0,0,0,-0.119675,0,-0.079773,0,-0.979797,0,0,0.990296924,-0.033614,0.020351,-0.015521
02-18-27 111,0,0,0,0,-0.119675,0,-0.079773,0,-0.979797,0,0,0.990296924,-0.055617,0.051077,-0.014715
02-18-27 166,0,0,0,0,-0.086624,0.033051,-0.094894,0.015121,-0.962631,0.017166,0.040195582,0.97116787,-0.055617,0.051077,-0.014715
02-18-27 346,0,0,0,0,-0.086624,0,-0.094894,0,-0.962631,0,0,0.97116787,-0.167837,0.132706,0.00352
02-18-27 349,0,0,0,0,-0.086624,0,-0.094894,0,-0.962631,0,0,0.97116787,-0.167837,0.132706,0.00352
02-18-27 352,0,0,0,0,-0.086624,0,-0.094894,0,-0.962631,0,0,0.97116787,-0.167837,0.132706,0.00352
02-18-27 385,0.04,0,0,0,-0.108276,0.021652,-0.093582,0.001312,-0.936737,0.025894,0.033779131,0.947606189,-0.167837,0.132706,0.00352
02-18-27 428,0,0,0,0,-0.108276,0,-0.093582,0,-0.936737,0,0,0.947606189,-0.167837,0.132706,0.00352
02-18-27 472,0,0,0,0,-0.108276,0,-0.093582,0,-0.936737,0,0,0.947606189,-0.135561,0.03559,-0.024649
02-18-27 522,0,0,0,0,-0.108276,0,-0.093582,0,-0.936737,0,0,0.947606189,-0.135561,0.03559,-0.024649
02-18-27 581,0,0,0,0,-0.095673,0.012603,-0.047836,0.045746,-1.092896,0.156159,0.163208962,1.09811806,-0.135561,0.03559,-0.024649
02-18-27 629,0,0,0,0,-0.095673,0,-0.047836,0,-1.092896,0,0,1.09811806,-0.135561,0.03559,-0.024649
02-18-27 678,0,0,0,0,-0.095673,0,-0.047836,0,-1.092896,0,0,1.09811806,-1.153693,0.721207,-0.047785
02-18-27 727,0,0,0,0,-0.095673,0,-0.047836,0,-1.092896,0,0,1.09811806,-1.153693,0.721207,-0.047785
02-18-27 785,0,0,0,0,0.057098,0.152771,0.089493,0.137329,-1.219528,0.126632,0.241317003,1.224139584,-1.153693,0.721207,-0.047785
02-18-27 834,0,0,0,0,0.057098,0,0.089493,0,-1.219528,0,0,1.224139584,-1.153693,0.721207,-0.047785
02-18-27 893,0,0,0,0,0.057098,0,0.089493,0,-1.219528,0,0,1.224139584,-2.322033,0.462705,-0.082964
02-18-27 934,0,0,0,0,0.057098,0,0.089493,0,-1.219528,0,0,1.224139584,-2.322033,0.462705,-0.082964
02-18-27 990,0,0,0,0,0.079544,0.022446,0.438004,0.348511,-0.803772,0.415756,0.542970341,0.918816728,-2.322033,0.462705,-0.082964
02-18-28 039,0,0,0,0,0.079544,0,0.438004,0,-0.803772,0,0,0.918816728,-2.322033,0.462705,-0.082964
02-18-28 089,0,0,0,0,0.079544,0,0.438004,0,-0.803772,0,0,0.918816728,-1.766972,-0.155141,-0.089036
02-18-28 147,0,0,0,0,0.079544,0,0.438004,0,-0.803772,0,0,0.918816728,-1.766972,-0.155141,-0.089036
02-18-28 195,0,0,0,0,0.184387,0.104843,0.861221,0.423217,-0.589828,0.213944,0.48567141,1.059998701,-1.766972,-0.155141,-0.089036
02-18-28 244,0,0,0,0,0.184387,0,0.861221,0,-0.589828,0,0,1.059998701,-1.766972,-0.155141,-0.089036
02-18-28 293,0,0,0,0,0.184387,0,0.861221,0,-0.589828,0,0,1.059998701,-1.891143,0.47661,-0.412204
02-18-28 353,0,0,0,0,0.184387,0,0.861221,0,-0.589828,0,0,1.059998701,-1.891143,0.47661,-0.412204
02-18-28 400,0,0,0,0,0.160049,0.024338,0.882156,0.020935,-0.151489,0.438339,0.439513016,0.909265532,-1.891143,0.47661,-0.412204
02-18-28 449,0,0,0,0,0.160049,0,0.882156,0,-0.151489,0,0,0.909265532,-1.891143,0.47661,-0.412204
02-18-28 498,0,0,0,0,0.160049,0,0.882156,0,-0.151489,0,0,0.909265532,-1.877878,-0.604224,-0.673761
02-18-28 557,0,0,0,0,0.160049,0,0.882156,0,-0.151489,0,0,0.909265532,-1.877878,-0.604224,-0.673761
02-18-28 605,0,0,0,0,-0.191711,0.35176,0.770096,0.11206,0.337341,0.48883,0.61257433,0.862322392,-1.877878,-0.604224,-0.673761
02-18-28 657,0,0,0,0,-0.191711,0,0.770096,0,0.337341,0,0,0.862322392,-1.877878,-0.604224,-0.673761
02-18-28 713,0,0,0,0,-0.191711,0,0.770096,0,0.337341,0,0,0.862322392,-0.974438,-0.296608,-0.207218
02-18-28 767,0,0,0,0,-0.208466,0.016755,1.318573,0.548477,0.474319,0.136978,0.565571147,1.416711454,-0.974438,-0.296608,-0.207218
02-18-28 811,0,0,0,0,-0.208466,0,1.318573,0,0.474319,0,0,1.416711454,-0.974438,-0.296608,-0.207218
02-18-28 862,0,0,0,0,-0.208466,0,1.318573,0,0.474319,0,0,1.416711454,-0.974438,-0.296608,-0.207218
02-18-28 920,0,0,0,0,-0.208466,0,1.318573,0,0.474319,0,0,1.416711454,-0.444915,0.407001,0.3236
02-18-28 968,0,0,0,0,-0.175125,0.033341,0.919586,0.398987,0.296509,0.17781,0.438085202,0.981949471,-0.444915,0.407001,0.3236
02-18-29 016,0,0,0,0,-0.175125,0,0.919586,0,0.296509,0,0,0.981949471,-0.444915,0.407001,0.3236
02-18-29 064,0,0,0,0,-0.175125,0,0.919586,0,0.296509,0,0,0.981949471,-0.444915,0.407001,0.3236
02-18-29 123,0,0,0,0,-0.175125,0,0.919586,0,0.296509,0,0,0.981949471,0.415481,0.988177,0.658129
02-18-29 173,0,0,0,0,-0.03978,0.135345,0.508972,0.410614,0.040695,0.255814,0.502357371,0.512143562,0.415481,0.988177,0.658129
02-18-29 221,0,0,0,0,-0.03978,0,0.508972,0,0.040695,0,0,0.512143562,0.415481,0.988177,0.658129
02-18-29 279,0,0,0,0,-0.03978,0,0.508972,0,0.040695,0,0,0.512143562,0.415481,0.988177,0.658129
02-18-29 328,0,0,0,0,-0.03978,0,0.508972,0,0.040695,0,0,0.512143562,2.973346,0.838711,-0.417736
02-18-29 378,0,0,0,0,-0.044983,0.005203,0.92955,0.420578,0.400085,0.35939,0.553239638,1.012992932,2.973346,0.838711,-0.417736
02-18-29 426,0,0,0,0,-0.044983,0,0.92955,0,0.400085,0,0,1.012992932,2.973346,0.838711,-0.417736
02-18-29 484,0,0,0,0,-0.044983,0,0.92955,0,0.400085,0,0,1.012992932,1.516622,1.203349,-1.025814
02-18-29 533,0,0,0,0,-0.044983,0,0.92955,0,0.400085,0,0,1.012992932,1.516622,1.203349,-1.025814
02-18-29 582,0,0,0,0,0.01593,0.060913,0.737595,0.191955,0.309464,0.090621,0.220837681,0.800042572,1.516622,1.203349,-1.025814
02-18-29 631,0,0,0,0,0.01593,0,0.737595,0,0.309464,0,0,0.800042572,1.516622,1.203349,-1.025814
02-18-29 689,0,0,0,0,0.01593,0,0.737595,0,0.309464,0,0,0.800042572,0.993757,-1.948294,1.780771
02-18-29 739,0,0,0,0,0.01593,0,0.737595,0,0.309464,0,0,0.800042572,0.993757,-1.948294,1.780771
02-18-29 787,0,0,0,0,0.037979,0.022049,0.528961,0.208634,0.145355,0.164109,0.266357032,0.549882006,0.993757,-1.948294,1.780771
02-18-29 848,0,0,0,0,0.037979,0,0.528961,0,0.145355,0,0,0.549882006,0.993757,-1.948294,1.780771
02-18-29 895,0,0,0,0,0.037979,0,0.528961,0,0.145355,0,0,0.549882006,0.185213,0.24955,-1.790449
02-18-29 943,0,0,0,0,0.037979,0,0.528961,0,0.145355,0,0,0.549882006,0.185213,0.24955,-1.790449
02-18-29 994,0,0,0,0,0.687225,0.649246,0.506607,0.022354,-0.454132,0.599487,0.883971002,0.967039155,0.185213,0.24955,-1.790449
02-18-30 051,0,0,0,0,0.687225,0,0.506607,0,-0.454132,0,0,0.967039155,0.185213,0.24955,-1.790449
02-18-30 126,0,0,0,0,0.687225,0,0.506607,0,-0.454132,0,0,0.967039155,-3.06655,-2.753148,1.759361
02-18-30 167,0,0,0,0,0.687225,0,0.506607,0,-0.454132,0,0,0.967039155,-3.06655,-2.753148,1.759361
02-18-30 199,0,0,0,0,0.807022,0.119797,1.12175,0.615143,0.060883,0.515015,0.811167481,1.383226052,-3.06655,-2.753148,1.759361
02-18-30 256,0,0,0,0,0.807022,0,1.12175,0,0.060883,0,0,1.383226052,-3.06655,-2.753148,1.759361
02-18-30 305,0,0,0,0,0.807022,0,1.12175,0,0.060883,0,0,1.383226052,-0.220663,0.873899,1.110873
02-18-30 354,0,0,0,0,0.807022,0,1.12175,0,0.060883,0,0,1.383226052,-0.220663,0.873899,1.110873
02-18-30 405,0,0,0,0,0.461212,0.34581,1.126663,0.004913,-0.076462,0.137345,0.372118721,1.219808371,-0.220663,0.873899,1.110873
02-18-30 461,0,0,0,0,0.461212,0,1.126663,0,-0.076462,0,0,1.219808371,-0.220663,0.873899,1.110873
02-18-30 510,0,0,0,0,0.461212,0,1.126663,0,-0.076462,0,0,1.219808371,0.362728,1.447302,-0.138222
02-18-30 559,0,0,0,0,0.461212,0,1.126663,0,-0.076462,0,0,1.219808371,0.362728,1.447302,-0.138222
02-18-30 619,0,0,0,0,-0.788116,1.249328,1.399399,0.272736,0.559921,0.636383,1.428351742,1.700869165,0.362728,1.447302,-0.138222
02-18-30 666,0,0,0,0,-0.788116,0,1.399399,0,0.559921,0,0,1.700869165,0.362728,1.447302,-0.138222
02-18-30 717,0,0,0,0,-0.788116,0,1.399399,0,0.559921,0,0,1.700869165,0.729412,3.799778,-2.701278
02-18-30 764,0,0,0,0,-0.788116,0,1.399399,0,0.559921,0,0,1.700869165,0.729412,3.799778,-2.701278
02-18-30 823,0,0,0,0,-0.840302,0.052186,1.115494,0.283905,-0.204514,0.764435,0.817120736,1.41147451,0.729412,3.799778,-2.701278
02-18-30 872,0,0,0,0,-0.840302,0,1.115494,0,-0.204514,0,0,1.41147451,0.729412,3.799778,-2.701278
02-18-30 920,0,0,0,0,-0.840302,0,1.115494,0,-0.204514,0,0,1.41147451,1.347491,2.281428,-3.60629
02-18-31 092,0,0,0,0,0.102295,0.942597,0.105042,1.010452,-0.639816,0.435302,1.448789212,0.656401251,1.970999,-0.305605,-1.164576
02-18-31 096,0,0,0,0,0.102295,0,0.105042,0,-0.639816,0,0,0.656401251,1.970999,-0.305605,-1.164576
02-18-31 098,0,0,0,0,0.102295,0,0.105042,0,-0.639816,0,0,0.656401251,1.970999,-0.305605,-1.164576
02-18-31 125,0.04,0,0,0,0.102295,0,0.105042,0,-0.639816,0,0,0.656401251,1.970999,-0.305605,-1.164576
02-18-31 184,0,0,0,0,0.102295,0,0.105042,0,-0.639816,0,0,0.656401251,1.970999,-0.305605,-1.164576
02-18-31 232,0,0,0,0,-0.147842,0.250137,0.0952,0.009842,-0.964828,0.325012,0.410241616,0.98072084,1.970999,-0.305605,-1.164576
02-18-31 283,0,0,0,0,-0.147842,0,0.0952,0,-0.964828,0,0,0.98072084,1.970999,-0.305605,-1.164576
02-18-31 330,0,0,0,0,-0.147842,0,0.0952,0,-0.964828,0,0,0.98072084,0.808642,-1.857443,0.919053
02-18-31 395,0,0,0,0,-0.507553,0.359711,-0.234711,0.329911,-1.098251,0.133423,0.505998981,1.232418176,0.808642,-1.857443,0.919053
02-18-31 452,0,0,0,0.04,-0.507553,0,-0.234711,0,-1.098251,0,0,1.232418176,0.808642,-1.857443,0.919053
02-18-31 492,0,0,0,0,-0.507553,0,-0.234711,0,-1.098251,0,0,1.232418176,1.793726,-1.774782,-2.800521
02-18-31 537,0,0,0,0,-0.507553,0,-0.234711,0,-1.098251,0,0,1.232418176,1.793726,-1.774782,-2.800521
02-18-31 597,0,0,0,0,-0.264954,0.242599,-0.59729,0.362579,-0.525696,0.572555,0.719817362,0.838637139,1.793726,-1.774782,-2.800521
02-18-31 643,0,0,0,0,-0.264954,0,-0.59729,0,-0.525696,0,0,0.838637139,1.793726,-1.774782,-2.800521
02-18-31 691,0,0,0,0,-0.264954,0,-0.59729,0,-0.525696,0,0,0.838637139,1.793726,-1.774782,-2.800521
02-18-31 750,0,0,0,0,-0.264954,0,-0.59729,0,-0.525696,0,0,0.838637139,0.760612,-0.391476,-0.429784
02-18-31 854,0,0,0,0,-0.153397,0.111557,-0.834747,0.237457,-0.413895,0.111801,0.285184598,0.944268111,0.760612,-0.391476,-0.429784
02-18-31 858,0,0,0,0,-0.153397,0,-0.834747,0,-0.413895,0,0,0.944268111,0.760612,-0.391476,-0.429784
02-18-31 897,0,0,0,0,-0.153397,0,-0.834747,0,-0.413895,0,0,0.944268111,0.673083,-0.083448,-0.549093
02-18-31 956,0,0,0,0,-0.153397,0,-0.834747,0,-0.413895,0,0,0.944268111,0.673083,-0.083448,-0.549093
02-18-32 005,0,0,0,0,-0.034134,0.119263,-0.999405,0.164658,-0.320038,0.093857,0.223930919,1.049952287,0.673083,-0.083448,-0.549093
02-18-32 054,0,0,0,0,-0.034134,0,-0.999405,0,-0.320038,0,0,1.049952287,0.673083,-0.083448,-0.549093
02-18-32 103,0,0,0,0,-0.034134,0,-0.999405,0,-0.320038,0,0,1.049952287,0.067618,0.025865,-0.168813
02-18-32 160,0,0,0,0,-0.034134,0,-0.999405,0,-0.320038,0,0,1.049952287,0.067618,0.025865,-0.168813
02-18-32 210,0,0,0,0,0.005966,0.0401,-0.889313,0.110092,-0.282516,0.037522,0.123029098,0.933128338,0.067618,0.025865,-0.168813
02-18-32 258,0,0,0,0,0.005966,0,-0.889313,0,-0.282516,0,0,0.933128338,0.067618,0.025865,-0.168813
02-18-32 317,0,0,0,0,0.005966,0,-0.889313,0,-0.282516,0,0,0.933128338,-1.484007,-0.348646,-0.279151
02-18-32 366,0,0,0,0,0.005966,0,-0.889313,0,-0.282516,0,0,0.933128338,-1.484007,-0.348646,-0.279151
02-18-32 415,0,0,0,0,0.160965,0.154999,-0.725128,0.164185,-0.496002,0.213486,0.310737311,0.893161985,-1.484007,-0.348646,-0.279151
02-18-32 465,0,0,0,0,0.160965,0,-0.725128,0,-0.496002,0,0,0.893161985,-1.484007,-0.348646,-0.279151
02-18-32 522,0,0,0,0,0.160965,0,-0.725128,0,-0.496002,0,0,0.893161985,-0.838683,0.316891,0.186555
02-18-32 570,0,0,0,0,0.160965,0,-0.725128,0,-0.496002,0,0,0.893161985,-0.838683,0.316891,0.186555
02-18-32 619,0,0,0,0,0.012924,0.148041,-0.642944,0.082184,-0.632736,0.136734,0.21763854,0.902163435,-0.838683,0.316891,0.186555
02-18-32 673,0,0,0,0,0.012924,0,-0.642944,0,-0.632736,0,0,0.902163435,-0.838683,0.316891,0.186555
02-18-32 727,0,0,0,0,0.012924,0,-0.642944,0,-0.632736,0,0,0.902163435,-0.740777,0.010081,0.245447
02-18-32 775,0,0,0,0,0.012924,0,-0.642944,0,-0.632736,0,0,0.902163435,-0.740777,0.010081,0.245447
02-18-32 824,0,0,0,0.04,0.070358,0.057434,-0.652817,0.009873,-0.796844,0.164108,0.174148144,1.032511813,-0.740777,0.010081,0.245447
02-18-32 873,0,0,0,0,0.070358,0,-0.652817,0,-0.796844,0,0,1.032511813,-0.740777,0.010081,0.245447
02-18-32 932,0,0,0,0,0.070358,0,-0.652817,0,-0.796844,0,0,1.032511813,0.4797,0.269312,0.476707
02-18-32 981,0,0,0,0,0.070358,0,-0.652817,0,-0.796844,0,0,1.032511813,0.4797,0.269312,0.476707
02-18-33 029,0,0,0,0.04,0.236786,0.166428,-0.592331,0.060486,-1.029724,0.23288,0.292557567,1.211303075,0.4797,0.269312,0.476707
02-18-33 088,0,0,0,0.04,0.236786,0,-0.592331,0,-1.029724,0,0,1.211303075,0.4797,0.269312,0.476707
02-18-33 137,0,0,0,0.04,0.236786,0,-0.592331,0,-1.029724,0,0,1.211303075,-0.29179,-1.263389,0.389162
02-18-33 186,0,0,0,0,0.236786,0,-0.592331,0,-1.029724,0,0,1.211303075,-0.29179,-1.263389,0.389162
02-18-33 234,0,0,0,0.04,0.034729,0.202057,-0.520569,0.071762,-0.886566,0.143158,0.25781976,1.028687251,-0.29179,-1.263389,0.389162
02-18-33 293,0,0,0,0.04,0.034729,0,-0.520569,0,-0.886566,0,0,1.028687251,-0.29179,-1.263389,0.389162
02-18-33 342,0,0,0,0.04,0.034729,0,-0.520569,0,-0.886566,0,0,1.028687251,-0.29179,-1.263389,0.389162
02-18-33 391,0,0,0,0.04,0.034729,0,-0.520569,0,-0.886566,0,0,1.028687251,-0.02488,0.041513,0.115405
02-18-33 440,0,0,0,0.08,0.034729,0,-0.520569,0,-0.886566,0,0,1.028687251,-0.02488,0.041513,0.115405
02-18-33 499,0,0,0,0.08,0.040115,0.005386,-0.478439,0.04213,-0.871841,0.014725,0.044952992,0.995298859,-0.02488,0.041513,0.115405
02-18-33 547,0,0,0,0.04,0.040115,0,-0.478439,0,-0.871841,0,0,0.995298859,-0.092775,0.05496,0.107293
02-18-33 597,0,0,0,0,0.040115,0,-0.478439,0,-0.871841,0,0,0.995298859,-0.092775,0.05496,0.107293
