,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-22-29 142,0,0,0,0,-0.062469,0,1.00415,0,-0.171539,0,0,1.020610223,0.211397,0.623868,0.153
02-22-29 191,0,0,0,0.04,-0.062469,0,1.00415,0,-0.171539,0,0,1.020610223,-0.118268,1.396294,-0.010394
02-22-29 240,0,0,0.24,0.04,-0.062469,0,1.00415,0,-0.171539,0,0,1.020610223,-0.118268,1.396294,-0.010394
02-22-29 300,0,0,0.36,0.08,0.173065,0.235534,1.028198,0.024048,-0.022232,0.149307,0.279905612,1.042898309,-0.118268,1.396294,-0.010394
02-22-29 347,0,0,0.52,0.08,0.173065,0,1.028198,0,-0.022232,0,0,1.042898309,-0.118268,1.396294,-0.010394
02-22-29 396,0,0,0.36,0,0.173065,0,1.028198,0,-0.022232,0,0,1.042898309,-1.034109,2.734116,-0.243576
02-22-29 468,0,0,0.28,0.12,0.141998,0.031067,0.840134,0.188064,-0.136536,0.114304,0.222258028,0.862919839,-1.034109,2.734116,-0.243576
02-22-29 503,0,0,0.24,0.08,0.141998,0,0.840134,0,-0.136536,0,0,0.862919839,-1.034109,2.734116,-0.243576
02-22-29 555,0,0,0.12,0.04,0.141998,0,0.840134,0,-0.136536,0,0,0.862919839,-1.034109,2.734116,-0.243576
02-22-29 602,0,0,0.12,0,0.141998,0,0.840134,0,-0.136536,0,0,0.862919839,1.039409,1.649115,0.17401
02-22-29 662,0,0,0.04,0,-0.241394,0.383392,0.942368,0.102234,0.158615,0.295151,0.494525358,0.985640517,1.039409,1.649115,0.17401
02-22-29 710,0,0,0,0,-0.241394,0,0.942368,0,0.158615,0,0,0.985640517,1.039409,1.649115,0.17401
02-22-29 758,0,0,0,0,-0.241394,0,0.942368,0,0.158615,0,0,0.985640517,1.039409,1.649115,0.17401
02-22-29 808,0,0,0,0,-0.241394,0,0.942368,0,0.158615,0,0,0.985640517,0.452141,0.471122,-0.088414
02-22-29 865,0,0,0,0,-0.025208,0.216186,0.966736,0.024368,-0.068924,0.227539,0.314808168,0.96951764,0.452141,0.471122,-0.088414
02-22-29 914,0,0,0,0,-0.025208,0,0.966736,0,-0.068924,0,0,0.96951764,0.452141,0.471122,-0.088414
02-22-29 962,0,0,0,0,-0.025208,0,0.966736,0,-0.068924,0,0,0.96951764,0.452141,0.471122,-0.088414
02-22-30 011,0,0,0,0,-0.025208,0,0.966736,0,-0.068924,0,0,0.96951764,0.324282,1.40031,-0.340722
02-22-30 072,0,0,0,0,-0.008362,0.016846,1.023911,0.057175,-0.142136,0.073212,0.094407443,1.033763175,0.324282,1.40031,-0.340722
02-22-30 119,0,0,0,0,-0.008362,0,1.023911,0,-0.142136,0,0,1.033763175,0.324282,1.40031,-0.340722
02-22-30 168,0,0,0,0,-0.008362,0,1.023911,0,-0.142136,0,0,1.033763175,0.324282,1.40031,-0.340722
02-22-30 227,0,0,0,0,-0.008362,0,1.023911,0,-0.142136,0,0,1.033763175,0.068465,1.263885,-0.093295
02-22-30 277,0,0,0,0,-0.053253,0.044891,1.000443,0.023468,-0.12529,0.016846,0.053382924,1.009663143,0.068465,1.263885,-0.093295
02-22-30 326,0,0,0,0,-0.053253,0,1.000443,0,-0.12529,0,0,1.009663143,0.068465,1.263885,-0.093295
02-22-30 375,0,0,0,0,-0.053253,0,1.000443,0,-0.12529,0,0,1.009663143,0.068465,1.263885,-0.093295
02-22-30 438,0,0,0,0,-0.053253,0,1.000443,0,-0.12529,0,0,1.009663143,-0.213374,1.501787,-0.090844
02-22-30 481,0,0,0.08,0,0.033157,0.08641,1.312012,0.311569,0.026169,0.151459,0.357045877,1.312691773,-0.213374,1.501787,-0.090844
02-22-30 531,0,0,0.24,0,0.033157,0,1.312012,0,0.026169,0,0,1.312691773,-0.213374,1.501787,-0.090844
02-22-30 590,0,0,1.04,0,0.033157,0,1.312012,0,0.026169,0,0,1.312691773,-0.213374,1.501787,-0.090844
02-22-30 639,0,0,2.08,0,0.033157,0,1.312012,0,0.026169,0,0,1.312691773,-1.751596,1.828419,-0.626843
02-22-30 690,0,0,1.6,0.04,0.16449,0.131333,0.320236,0.991776,-0.455215,0.481384,1.110224548,0.580369496,-1.751596,1.828419,-0.626843
02-22-30 737,0,0,1.52,0,0.16449,0,0.320236,0,-0.455215,0,0,0.580369496,-1.751596,1.828419,-0.626843
02-22-30 799,0,0,0.16,0,0.16449,0,0.320236,0,-0.455215,0,0,0.580369496,0.805027,-0.256198,-0.68899
02-22-30 843,0,0,0,0,0.16449,0,0.320236,0,-0.455215,0,0,0.580369496,0.805027,-0.256198,-0.68899
02-22-30 891,0,0,0,0,0.454895,0.290405,0.797119,0.476883,0.348328,0.803543,0.978485469,0.98166214,0.805027,-0.256198,-0.68899
02-22-30 940,0,0,0,0,0.454895,0,0.797119,0,0.348328,0,0,0.98166214,0.805027,-0.256198,-0.68899
02-22-31 003,0,0,0,0,0.454895,0,0.797119,0,0.348328,0,0,0.98166214,-0.083862,1.555471,-0.88041
02-22-31 047,0,0,0,0,0.454895,0,0.797119,0,0.348328,0,0,0.98166214,-0.083862,1.555471,-0.88041
02-22-31 096,0,0,0,0,0.04277,0.412125,0.793488,0.003631,-0.305771,0.654099,0.773114288,0.851439007,-0.083862,1.555471,-0.88041
02-22-31 155,0,0,0,0,0.04277,0,0.793488,0,-0.305771,0,0,0.851439007,-0.083862,1.555471,-0.88041
02-22-31 208,0,0,0,0,0.04277,0,0.793488,0,-0.305771,0,0,0.851439007,0.259762,0.289869,0.42558
02-22-31 252,0,0,0,0,0.04277,0,0.793488,0,-0.305771,0,0,0.851439007,0.259762,0.289869,0.42558
02-22-31 301,0,0,0,0,-0.105515,0.148285,0.938766,0.145278,0.005753,0.311524,0.374354566,0.944694721,0.259762,0.289869,0.42558
02-22-31 359,0,0,0,0,-0.105515,0,0.938766,0,0.005753,0,0,0.944694721,0.259762,0.289869,0.42558
02-22-31 408,0,0,0,0,-0.105515,0,0.938766,0,0.005753,0,0,0.944694721,0.132339,-0.163077,0.285856
02-22-31 458,0,0,0,0,-0.105515,0,0.938766,0,0.005753,0,0,0.944694721,0.132339,-0.163077,0.285856
02-22-31 506,0,0,0,0,-0.176071,0.070556,0.925873,0.012893,-0.509857,0.51561,0.520574731,1.071539066,0.132339,-0.163077,0.285856
02-22-31 564,0,0,0,0,-0.176071,0,0.925873,0,-0.509857,0,0,1.071539066,0.132339,-0.163077,0.285856
02-22-31 613,0,0,0,0,-0.176071,0,0.925873,0,-0.509857,0,0,1.071539066,0.397746,0.012483,0.497955
02-22-31 667,0,0,0,0,-0.176071,0,0.925873,0,-0.509857,0,0,1.071539066,0.397746,0.012483,0.497955
02-22-31 713,0,0,0,0,0.017715,0.193786,1.052795,0.126922,0.025497,0.535354,0.583323335,1.053252691,0.397746,0.012483,0.497955
02-22-31 774,0,0,0.24,0.04,0.017715,0,1.052795,0,0.025497,0,0,1.053252691,0.397746,0.012483,0.497955
02-22-31 822,0,0,0.32,0,0.017715,0,1.052795,0,0.025497,0,0,1.053252691,-1.580391,-0.141397,-0.873543
02-22-31 870,0,0,0.52,0.04,0.017715,0,1.052795,0,0.025497,0,0,1.053252691,-1.580391,-0.141397,-0.873543
02-22-31 926,0,0,0.64,0.08,0.222229,0.204514,1.262772,0.209977,-0.172043,0.19754,0.353466219,1.293668291,-1.580391,-0.141397,-0.873543
02-22-31 979,0,0,0.4,0.04,0.222229,0,1.262772,0,-0.172043,0,0,1.293668291,-1.580391,-0.141397,-0.873543
02-22-32 029,0,0,0.36,0.08,0.222229,0,1.262772,0,-0.172043,0,0,1.293668291,-0.78791,-0.133641,-0.661723
02-22-32 080,0,0,0.24,0.08,0.222229,0,1.262772,0,-0.172043,0,0,1.293668291,-0.78791,-0.133641,-0.661723
02-22-32 130,0,0,0.12,0,0.179459,0.04277,0.703537,0.559235,0.093384,0.265427,0.620503465,0.732045364,-0.78791,-0.133641,-0.661723
02-22-32 179,0,0,0.04,0,0.179459,0,0.703537,0,0.093384,0,0,0.732045364,-0.78791,-0.133641,-0.661723
02-22-32 229,0,0,0,0,0.179459,0,0.703537,0,0.093384,0,0,0.732045364,0.617664,-0.246371,0.605048
02-22-32 287,0,0,0,0,-0.350662,0.530121,1.181549,0.478012,0.46521,0.371826,0.804846769,1.317361842,0.617664,-0.246371,0.605048
02-22-32 338,0,0,0,0,-0.350662,0,1.181549,0,0.46521,0,0,1.317361842,0.617664,-0.246371,0.605048
02-22-32 386,0,0,0,0,-0.350662,0,1.181549,0,0.46521,0,0,1.317361842,0.617664,-0.246371,0.605048
02-22-32 437,0,0,0,0,-0.350662,0,1.181549,0,0.46521,0,0,1.317361842,0.065846,-0.927766,0.605204
02-22-32 493,0,0,0,0,0.010239,0.360901,1.149033,0.032516,0.124542,0.340668,0.49735451,1.155808108,0.065846,-0.927766,0.605204
02-22-32 543,0,0,0,0,0.010239,0,1.149033,0,0.124542,0,0,1.155808108,0.065846,-0.927766,0.605204
02-22-32 594,0,0,0,0,0.010239,0,1.149033,0,0.124542,0,0,1.155808108,0.065846,-0.927766,0.605204
02-22-32 638,0,0,0,0,0.010239,0,1.149033,0,0.124542,0,0,1.155808108,0.607621,-0.900495,0.038486
02-22-32 697,0,0,0,0,0.112717,0.102478,0.964661,0.184372,-0.150116,0.274658,0.346311698,0.982756725,0.607621,-0.900495,0.038486
02-22-32 747,0,0,0,0,0.112717,0,0.964661,0,-0.150116,0,0,0.982756725,0.607621,-0.900495,0.038486
02-22-32 796,0,0,0,0,0.112717,0,0.964661,0,-0.150116,0,0,0.982756725,0.607621,-0.900495,0.038486
02-22-32 855,0,0,0,0,0.112717,0,0.964661,0,-0.150116,0,0,0.982756725,0.365363,0.346975,0.033614
02-22-32 902,0,0,0,0,-0.044876,0.157593,0.987534,0.022873,-0.019104,0.131012,0.206210746,0.98873769,0.365363,0.346975,0.033614
02-22-32 953,0,0,0,0,-0.044876,0,0.987534,0,-0.019104,0,0,0.98873769,0.365363,0.346975,0.033614
02-22-33 003,0,0,0,0,-0.044876,0,0.987534,0,-0.019104,0,0,0.98873769,0.365363,0.346975,0.033614
02-22-33 058,0,0,0,0,-0.044876,0,0.987534,0,-0.019104,0,0,0.98873769,0.877968,0.128421,0.242475
02-22-33 109,0,0,0,0,-0.228714,0.183838,1.17572,0.188186,-0.103195,0.084091,0.276191378,1.202196665,0.877968,0.128421,0.242475
02-22-33 156,0,0,0.04,0,-0.228714,0,1.17572,0,-0.103195,0,0,1.202196665,0.877968,0.128421,0.242475
02-22-33 209,0,0,0.36,0,-0.228714,0,1.17572,0,-0.103195,0,0,1.202196665,-1.405516,0.293011,-0.330353
02-22-33 265,0,0,0.6,0.04,-0.228714,0,1.17572,0,-0.103195,0,0,1.202196665,-1.405516,0.293011,-0.330353
02-22-33 325,0,0,0.6,0.04,0.338547,0.567261,1.336273,0.160553,-0.144897,0.041702,0.591017229,1.386086124,-1.405516,0.293011,-0.330353
02-22-33 366,0,0,0.4,0.08,0.338547,0,1.336273,0,-0.144897,0,0,1.386086124,-1.405516,0.293011,-0.330353
02-22-33 420,0,0,0.28,0.08,0.338547,0,1.336273,0,-0.144897,0,0,1.386086124,-0.588607,0.122185,-1.411233
02-22-33 469,0,0,0.16,0.08,0.338547,0,1.336273,0,-0.144897,0,0,1.386086124,-0.588607,0.122185,-1.411233
02-22-33 518,0,0,0.04,0.04,0.311493,0.027054,0.567581,0.768692,-0.005859,0.139038,0.781633466,0.6474646,-0.588607,0.122185,-1.411233
02-22-33 566,0,0,0,0,0.311493,0,0.567581,0,-0.005859,0,0,0.6474646,-0.588607,0.122185,-1.411233
02-22-33 627,0,0,0,0,0.311493,0,0.567581,0,-0.005859,0,0,0.6474646,0.70771,-0.530031,0.878929
02-22-33 674,0,0,0,0,0.311493,0,0.567581,0,-0.005859,0,0,0.6474646,0.70771,-0.530031,0.878929
02-22-33 724,0,0,0,0,0.124741,0.186752,1.164612,0.597031,0.05542,0.061279,0.62855186,1.172583815,0.70771,-0.530031,0.878929
02-22-33 773,0,0,0,0,0.124741,0,1.164612,0,0.05542,0,0,1.172583815,0.70771,-0.530031,0.878929
02-22-33 830,0,0,0,0,0.124741,0,1.164612,0,0.05542,0,0,1.172583815,0.771151,-0.09046,0.375637
02-22-33 879,0,0,0,0,0.124741,0,1.164612,0,0.05542,0,0,1.172583815,0.771151,-0.09046,0.375637
02-22-33 931,0,0,0,0,0.040909,0.083832,0.916122,0.24849,-0.121216,0.176636,0.316188806,0.925011559,0.771151,-0.09046,0.375637
02-22-33 988,0,0,0,0,0.040909,0,0.916122,0,-0.121216,0,0,0.925011559,0.771151,-0.09046,0.375637
02-22-34 035,0,0,0,0,0.040909,0,0.916122,0,-0.121216,0,0,0.925011559,0.23631,1.221626,0.040122
02-22-34 087,0,0,0,0,0.040909,0,0.916122,0,-0.121216,0,0,0.925011559,0.23631,1.221626,0.040122
02-22-34 137,0,0,0,0,0.053635,0.012726,0.991577,0.075455,-0.116852,0.004364,0.076644978,0.999878018,0.23631,1.221626,0.040122
02-22-34 191,0,0,0,0,0.053635,0,0.991577,0,-0.116852,0,0,0.999878018,0.23631,1.221626,0.040122
02-22-34 242,0,0,0,0,0.053635,0,0.991577,0,-0.116852,0,0,0.999878018,0.798613,-0.15631,0.524446
02-22-34 289,0,0,0,0,0.053635,0,0.991577,0,-0.116852,0,0,0.999878018,0.798613,-0.15631,0.524446
02-22-34 338,0,0,0,0,-0.100555,0.15419,1.087067,0.09549,-0.036301,0.080551,0.198447373,1.092311189,0.798613,-0.15631,0.524446
02-22-34 396,0,0,0.04,0,-0.100555,0,1.087067,0,-0.036301,0,0,1.092311189,0.798613,-0.15631,0.524446
02-22-34 446,0,0,0.32,0.04,-0.100555,0,1.087067,0,-0.036301,0,0,1.092311189,-0.830838,-0.229248,-0.172473
02-22-34 494,0,0,0.4,0.2,-0.100555,0,1.087067,0,-0.036301,0,0,1.092311189,-0.830838,-0.229248,-0.172473
02-22-34 553,0,0,0.24,0.4,0.318863,0.419418,1.266479,0.179412,-0.12619,0.089889,0.464951779,1.312084824,-0.830838,-0.229248,-0.172473
02-22-34 602,0,0,0.12,0.48,0.318863,0,1.266479,0,-0.12619,0,0,1.312084824,-0.830838,-0.229248,-0.172473
02-22-34 657,0,0,0,0.16,0.318863,0,1.266479,0,-0.12619,0,0,1.312084824,-0.892806,1.04678,-1.073271
02-22-34 699,0,0,0,0.08,0.318863,0,1.266479,0,-0.12619,0,0,1.312084824,-0.892806,1.04678,-1.073271
02-22-34 759,0,0,0,0,0.279419,0.039444,0.667297,0.599182,-0.059845,0.066345,0.604132897,0.725907493,-0.892806,1.04678,-1.073271
02-22-34 807,0,0,0,0,0.279419,0,0.667297,0,-0.059845,0,0,0.725907493,-0.892806,1.04678,-1.073271
02-22-34 855,0,0,0,0,0.279419,0,0.667297,0,-0.059845,0,0,0.725907493,0.457145,-0.879404,0.868355
02-22-34 914,0,0,0,0,-0.71225,0.991669,1.389832,0.722535,0.561951,0.621796,1.375534259,1.659735514,0.457145,-0.879404,0.868355
02-22-34 963,0,0,0,0,-0.71225,0,1.389832,0,0.561951,0,0,1.659735514,0.457145,-0.879404,0.868355
02-22-35 012,0,0,0,0,-0.71225,0,1.389832,0,0.561951,0,0,1.659735514,0.457145,-0.879404,0.868355
02-22-35 061,0,0,0,0,-0.71225,0,1.389832,0,0.561951,0,0,1.659735514,0.367718,-0.749908,0.373395
02-22-35 119,0,0,0,0,-0.062271,0.649979,1.028152,0.36168,-0.156326,0.718277,1.034024647,1.041831095,0.367718,-0.749908,0.373395
02-22-35 171,0,0,0,0,-0.062271,0,1.028152,0,-0.156326,0,0,1.041831095,0.367718,-0.749908,0.373395
02-22-35 217,0,0,0,0,-0.062271,0,1.028152,0,-0.156326,0,0,1.041831095,0.367718,-0.749908,0.373395
02-22-35 266,0,0,0,0,-0.062271,0,1.028152,0,-0.156326,0,0,1.041831095,0.125896,0.352215,-0.130727
02-22-35 325,0,0,0,0,0.022263,0.084534,0.937592,0.09056,-0.103912,0.052414,0.134515197,0.943595307,0.125896,0.352215,-0.130727
02-22-35 373,0,0,0,0,0.022263,0,0.937592,0,-0.103912,0,0,0.943595307,0.125896,0.352215,-0.130727
02-22-35 422,0,0,0,0,0.022263,0,0.937592,0,-0.103912,0,0,0.943595307,0.605021,0.01307,0.325204
02-22-35 480,0,0,0,0,0.022263,0,0.937592,0,-0.103912,0,0,0.943595307,0.605021,0.01307,0.325204
02-22-35 531,0,0,0,0,0.00325,0.019013,1.164856,0.227264,0.019119,0.123031,0.259127472,1.165017425,0.605021,0.01307,0.325204
02-22-35 580,0,0,0,0,0.00325,0,1.164856,0,0.019119,0,0,1.165017425,0.605021,0.01307,0.325204
02-22-35 631,0,0,0.24,0.08,0.00325,0,1.164856,0,0.019119,0,0,1.165017425,-0.521673,-0.221727,-0.242995
02-22-35 686,0,0,0.4,0.08,0.00325,0,1.164856,0,0.019119,0,0,1.165017425,-0.521673,-0.221727,-0.242995
02-22-35 734,0,0,0.76,0.16,0.151932,0.148682,1.094421,0.070435,0.048477,0.029358,0.167120671,1.10597951,-0.521673,-0.221727,-0.242995
02-22-35 783,0,0,0.88,0.16,0.151932,0,1.094421,0,0.048477,0,0,1.10597951,-0.521673,-0.221727,-0.242995
02-22-35 847,0,0,0.52,0.16,0.151932,0,1.094421,0,0.048477,0,0,1.10597951,-0.981176,0.74505,-0.679757
02-22-35 891,0,0,0.24,0.16,0.151932,0,1.094421,0,0.048477,0,0,1.10597951,-0.981176,0.74505,-0.679757
02-22-35 939,0,0,0.12,0.16,0.265869,0.113937,0.783859,0.310562,0.077377,0.0289,0.332062653,0.831329331,-0.981176,0.74505,-0.679757
02-22-35 989,0,0,0,0.08,0.265869,0,0.783859,0,0.077377,0,0,0.831329331,-0.981176,0.74505,-0.679757
02-22-36 048,0,0,0,0,0.265869,0,0.783859,0,0.077377,0,0,0.831329331,0.290548,-0.492601,0.232379
02-22-36 096,0,0,0,0,0.265869,0,0.783859,0,0.077377,0,0,0.831329331,0.290548,-0.492601,0.232379
02-22-36 145,0,0,0,0,-0.216843,0.482712,1.011581,0.227722,0.291077,0.2137,0.574922494,1.074729187,0.290548,-0.492601,0.232379
02-22-36 194,0,0,0,0,-0.216843,0,1.011581,0,0.291077,0,0,1.074729187,0.290548,-0.492601,0.232379
02-22-36 252,0,0,0,0,-0.216843,0,1.011581,0,0.291077,0,0,1.074729187,0.639298,1.126638,0.132826
02-22-36 301,0,0,0,0,-0.216843,0,1.011581,0,0.291077,0,0,1.074729187,0.639298,1.126638,0.132826
02-22-36 349,0,0,0,0,0.106018,0.322861,0.578918,0.432663,-0.333008,0.624085,0.825177911,0.676224959,0.639298,1.126638,0.132826
02-22-36 400,0,0,0,0,0.106018,0,0.578918,0,-0.333008,0,0,0.676224959,0.639298,1.126638,0.132826
02-22-36 457,0,0,0,0,0.106018,0,0.578918,0,-0.333008,0,0,0.676224959,0.566627,-0.232172,0.128322
02-22-36 506,0,0,0,0,0.106018,0,0.578918,0,-0.333008,0,0,0.676224959,0.566627,-0.232172,0.128322
02-22-36 554,0,0,0,0,0.043579,0.062439,0.979874,0.400956,-0.371613,0.038605,0.407620766,1.048879596,0.566627,-0.232172,0.128322
02-22-36 613,0,0,0,0,0.043579,0,0.979874,0,-0.371613,0,0,1.048879596,0.566627,-0.232172,0.128322
02-22-36 662,0,0,0,0,0.043579,0,0.979874,0,-0.371613,0,0,1.048879596,0.441207,0.3263,-0.019722
02-22-36 711,0,0,0,0,0.043579,0,0.979874,0,-0.371613,0,0,1.048879596,0.441207,0.3263,-0.019722
02-22-36 762,0,0,0,0,-0.01001,0.053589,1.074966,0.095092,-0.077499,0.294114,0.31371534,1.077802485,0.441207,0.3263,-0.019722
02-22-36 820,0,0,0,0,-0.01001,0,1.074966,0,-0.077499,0,0,1.077802485,0.441207,0.3263,-0.019722
02-22-36 868,0,0,0,0,-0.01001,0,1.074966,0,-0.077499,0,0,1.077802485,-0.004879,0.336434,0.173156
02-22-36 917,0,0,0.2,0.08,-0.01001,0,1.074966,0,-0.077499,0,0,1.077802485,-0.004879,0.336434,0.173156
02-22-36 975,0,0,0.6,0.08,-0.178497,0.168487,1.503952,0.428986,0.543976,0.621475,0.773723486,1.609236678,-0.004879,0.336434,0.173156
02-22-37 026,0,0,0.56,0.12,-0.178497,0,1.503952,0,0.543976,0,0,1.609236678,-1.880621,1.590208,-0.589067
02-22-37 073,0,0,0.56,0.16,-0.178497,0,1.503952,0,0.543976,0,0,1.609236678,-1.880621,1.590208,-0.589067
02-22-37 122,0,0,0.16,0,-0.178497,0,1.503952,0,0.543976,0,0,1.609236678,-1.880621,1.590208,-0.589067
02-22-37 181,0,0,0.12,0,0.101486,0.279983,0.904831,0.599121,-0.064621,0.608597,0.898736202,0.91279484,-1.880621,1.590208,-0.589067
02-22-37 229,0,0,0.04,0,0.101486,0,0.904831,0,-0.064621,0,0,0.91279484,0.173561,-0.282068,-0.172653
02-22-37 277,0,0,0,0,0.101486,0,0.904831,0,-0.064621,0,0,0.91279484,0.173561,-0.282068,-0.172653
02-22-37 326,0,0,0,0,0.101486,0,0.904831,0,-0.064621,0,0,0.91279484,0.173561,-0.282068,-0.172653
02-22-37 389,0,0,0,0,-0.04892,0.150406,0.963852,0.059021,0.280838,0.345459,0.381375621,1.005123787,0.173561,-0.282068,-0.172653
02-22-37 450,0,0,0,0,-0.04892,0,0.963852,0,0.280838,0,0,1.005123787,0.319574,0.432714,0.090443
02-22-37 483,0,0,0,0,-0.04892,0,0.963852,0,0.280838,0,0,1.005123787,0.319574,0.432714,0.090443
02-22-37 541,0,0,0,0,-0.043091,0.005829,1.87001,0.906158,0.230164,0.050674,0.907592504,1.88461394,0.319574,0.432714,0.090443
02-22-37 593,0,0,0,0,-0.043091,0,1.87001,0,0.230164,0,0,1.88461394,0.319574,0.432714,0.090443
02-22-37 639,0,0,0,0,-0.043091,0,1.87001,0,0.230164,0,0,1.88461394,0.056361,0.911694,0.273395
02-22-37 687,0,0,0,0,-0.043091,0,1.87001,0,0.230164,0,0,1.88461394,0.056361,0.911694,0.273395
02-22-37 753,0,0,0,0,-0.068527,0.025436,1.115738,0.754272,0.063904,0.16626,0.772797275,1.119665555,0.056361,0.911694,0.273395
02-22-37 795,0,0,0,0,-0.068527,0,1.115738,0,0.063904,0,0,1.119665555,0.056361,0.911694,0.273395
02-22-37 850,0,0,0,0,-0.068527,0,1.115738,0,0.063904,0,0,1.119665555,-0.123447,0.921775,-0.091312
02-22-37 896,0,0,0,0,-0.068527,0,1.115738,0,0.063904,0,0,1.119665555,-0.123447,0.921775,-0.091312
02-22-37 954,0,0,0,0,-0.115967,0.04744,0.990189,0.125549,-0.226746,0.29065,0.320141418,1.022416916,-0.123447,0.921775,-0.091312
02-22-38 000,0,0,0,0,-0.115967,0,0.990189,0,-0.226746,0,0,1.022416916,-0.123447,0.921775,-0.091312
02-22-38 049,0,0,0,0,-0.115967,0,0.990189,0,-0.226746,0,0,1.022416916,0.147659,0.769254,0.271657
02-22-38 107,0,0,0,0,-0.115967,0,0.990189,0,-0.226746,0,0,1.022416916,0.147659,0.769254,0.271657
02-22-38 157,0,0,0,0,-0.16423,0.048263,0.971878,0.018311,0.042419,0.269165,0.274070077,0.986568655,0.147659,0.769254,0.271657
02-22-38 207,0,0,0.52,0,-0.16423,0,0.971878,0,0.042419,0,0,0.986568655,0.147659,0.769254,0.271657
02-22-38 255,0,0,0.28,0.04,-0.16423,0,0.971878,0,0.042419,0,0,0.986568655,-1.902165,2.900978,-0.754782
02-22-38 320,0,0,0.28,0.08,-0.16423,0,0.971878,0,0.042419,0,0,0.986568655,-1.902165,2.900978,-0.754782
02-22-38 363,0,0,0.12,0.12,0.20134,0.36557,1.198608,0.22673,-0.068314,0.110733,0.444195582,1.217319077,-1.902165,2.900978,-0.754782
02-22-38 415,0,0,0.04,0.08,0.20134,0,1.198608,0,-0.068314,0,0,1.217319077,-1.902165,2.900978,-0.754782
02-22-38 460,0,0,0,0.12,0.20134,0,1.198608,0,-0.068314,0,0,1.217319077,-0.182364,1.014869,0.131104
02-22-38 519,0,0,0,0,0.20134,0,1.198608,0,-0.068314,0,0,1.217319077,-0.182364,1.014869,0.131104
02-22-38 574,0,0,0,0,-0.363693,0.565033,0.961914,0.236694,0.06485,0.133164,0.626912268,1.030415772,-0.182364,1.014869,0.131104
02-22-38 617,0,0,0,0,-0.363693,0,0.961914,0,0.06485,0,0,1.030415772,-0.182364,1.014869,0.131104
02-22-38 678,0,0,0,0,-0.363693,0,0.961914,0,0.06485,0,0,1.030415772,0.571502,2.789655,-0.943468
02-22-38 727,0,0,0,0,-0.363693,0,0.961914,0,0.06485,0,0,1.030415772,0.571502,2.789655,-0.943468
02-22-38 773,0,0,0,0,0.139648,0.503341,1.094772,0.132858,-0.552643,0.617493,0.807651543,1.234277757,0.571502,2.789655,-0.943468
02-22-38 823,0,0,0,0,0.139648,0,1.094772,0,-0.552643,0,0,1.234277757,0.571502,2.789655,-0.943468
02-22-38 879,0,0,0,0,0.139648,0,1.094772,0,-0.552643,0,0,1.234277757,0.388576,0.035667,0.129685
02-22-38 929,0,0,0,0,0.139648,0,1.094772,0,-0.552643,0,0,1.234277757,0.388576,0.035667,0.129685
02-22-38 979,0,0,0,0,-0.067093,0.206741,0.97731,0.117462,-0.112259,0.440384,0.500477002,0.986021496,0.388576,0.035667,0.129685
02-22-39 026,0,0,0,0,-0.067093,0,0.97731,0,-0.112259,0,0,0.986021496,0.388576,0.035667,0.129685
02-22-39 084,0,0,0,0,-0.067093,0,0.97731,0,-0.112259,0,0,0.986021496,0.041606,1.032049,0.176858
02-22-39 133,0,0,0,0,-0.067093,0,0.97731,0,-0.112259,0,0,0.986021496,0.041606,1.032049,0.176858
02-22-39 182,0,0,0.04,0,-0.057938,0.009155,1.021378,0.044068,-0.031082,0.081177,0.092819761,1.023492023,0.041606,1.032049,0.176858
02-22-39 244,0,0,0.12,0,-0.057938,0,1.021378,0,-0.031082,0,0,1.023492023,-0.383282,1.553583,-0.161702
02-22-39 289,0,0,0.68,0,-0.057938,0,1.021378,0,-0.031082,0,0,1.023492023,-0.383282,1.553583,-0.161702
02-22-39 345,0,0,0.72,0,-0.057938,0,1.021378,0,-0.031082,0,0,1.023492023,-0.383282,1.553583,-0.161702
02-22-39 389,0,0,0.72,0,0.115341,0.173279,0.982025,0.039353,0.131744,0.162826,0.24101157,0.997513473,-0.383282,1.553583,-0.161702
02-22-39 447,0,0,0.56,0,0.115341,0,0.982025,0,0.131744,0,0,0.997513473,-0.46944,1.623121,-0.164713
02-22-39 494,0,0,0.44,0,0.115341,0,0.982025,0,0.131744,0,0,0.997513473,-0.46944,1.623121,-0.164713
02-22-39 543,0,0,0.36,0,0.115341,0,0.982025,0,0.131744,0,0,0.997513473,-0.46944,1.623121,-0.164713
02-22-39 592,0,0,0.2,0,0.099731,0.01561,0.867722,0.114303,0.169678,0.037934,0.12144067,0.889763095,-0.46944,1.623121,-0.164713
02-22-39 651,0,0,0,0,0.099731,0,0.867722,0,0.169678,0,0,0.889763095,0.087572,0.890112,0.291316
02-22-39 712,0,0,0,0,0.099731,0,0.867722,0,0.169678,0,0,0.889763095,0.087572,0.890112,0.291316
02-22-39 763,0,0,0,0,-0.24762,0.347351,1.102188,0.234466,0.313904,0.144226,0.443202168,1.172463122,0.087572,0.890112,0.291316
02-22-39 809,0,0,0,0,-0.24762,0,1.102188,0,0.313904,0,0,1.172463122,0.087572,0.890112,0.291316
02-22-39 855,0,0,0,0,-0.24762,0,1.102188,0,0.313904,0,0,1.172463122,-0.100245,1.22862,-0.078732
